image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\frame_00053_jpg.rf.d7874e257fcdec1dfe6e28a7cc479e65.jpg,394,0.296303054308904
datasets/train_on_2025_all\images\GX010666_MP4-0145_jpg.rf.3d50a8be99b14f90659aef6be2a5096b.jpg,395,0.2961285335194941
datasets/train_on_2025_all\images\GX010666_MP4-0044_jpg.rf.1a93f2c527186d9c59590da3ee0dc76e.jpg,396,0.29609638559877766
datasets/train_on_2025_all\images\frame_00143_jpg.rf.77146ed7c19c7b4c57221469eb47f4c8.jpg,397,0.2960805833891257
datasets/train_on_2025_all\val\images\frame_00106_jpg.rf.aebd6c0306e492303281181f8a036be8.jpg,398,0.2956704297837176
datasets/train_on_2025_all\images\frame_00062_jpg.rf.cda7b45cf81d89d26a129f2c42870472.jpg,399,0.2956196027710938
datasets/train_on_2025_all\images\frame_00095_jpg.rf.6715de46c6e4842046de99a1d999b9f2.jpg,400,0.2952895903756288
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.78d1a586c98f272dac5597268ce58c75.jpg,401,0.2952575896647774
datasets/train_on_2025_all\images\frame_00090_jpg.rf.30f33aec70cbb56931a078cd73039d67.jpg,402,0.2951325535933652
datasets/train_on_2025_all\images\frame_00027_jpg.rf.9588b5e343899cd273aa55b75f0032ad.jpg,403,0.2951103771566136
datasets/train_on_2025_all\images\frame_00081_jpg.rf.e83d2bc04541deaeb60a1036ec9fed15.jpg,404,0.2949305320115214
datasets/train_on_2025_all\images\frame_00086_jpg.rf.ae5b5728d114c52b70d77dbfb85f07b4.jpg,405,0.29460543472028433
datasets/train_on_2025_all\images\GX010665_MP4-0203_jpg.rf.d3e22227841f0ea8f470b788ccc6d7ea.jpg,406,0.29443201355304394
datasets/train_on_2025_all\images\frame_00146_jpg.rf.c0ef702338015d12c408af401f8b84c5.jpg,407,0.29438061966833423
datasets/train_on_2025_all\images\GX010664_MP4-0103_jpg.rf.c45db5a481016102ec73a91234cd98f8.jpg,408,0.29417768392073795
datasets/train_on_2025_all\images\frame_00085_jpg.rf.fdfe7390b29d43d0f420d8f63776a570.jpg,409,0.29411247532645063
datasets/train_on_2025_all\images\frame_00226_jpg.rf.d631ed0f16b9d8b64aa5f259ab812830.jpg,410,0.29354578073915805
datasets/train_on_2025_all\images\GX010666_MP4-0142_jpg.rf.b602cad639b4aa145befff0fa559f393.jpg,411,0.29341205490653655
datasets/train_on_2025_all\images\GX010666_MP4-0250_jpg.rf.0b4951af536755e383522f7c7ef7b5fd.jpg,412,0.2931412706010645
datasets/train_on_2025_all\val\images\GX010666_MP4-0337_jpg.rf.35fd43e049dd6854c92995b6921b1ccc.jpg,413,0.29313499684387384
datasets/train_on_2025_all\images\frame_00107_jpg.rf.555ded7dc21559533b122b3f55f3bd09.jpg,414,0.293011068062241
datasets/train_on_2025_all\val\images\GX010666_MP4-0252_jpg.rf.f6740dece7b3f67bbe051605f3c1dee1.jpg,415,0.29296058764764527
datasets/train_on_2025_all\images\frame_00078_jpg.rf.065f451bd9f0a1f9cf20054d735236be.jpg,416,0.292731951022811
datasets/train_on_2025_all\images\frame_00184_jpg.rf.8479f2880eabb2b28feed70c5dcb9233.jpg,417,0.2923706301627405
datasets/train_on_2025_all\images\frame_00194_jpg.rf.0cf908debb751707cca2d6b1a7a3b78d.jpg,418,0.29207220545000606
datasets/train_on_2025_all\images\GX010667_MP4-0012_jpg.rf.a219f495bc6f590cba43985b124d3d30.jpg,419,0.29206337821240574
datasets/train_on_2025_all\val\images\frame_00145_jpg.rf.d13337ee7253362aa896f68b52d82071.jpg,420,0.2920553588307246
datasets/train_on_2025_all\images\frame_00023_jpg.rf.37719a9f4db571a4885226f11b2a1141.jpg,421,0.2920553588307246
datasets/train_on_2025_all\images\frame_00031_jpg.rf.1acc3f3c7430aae5b6fec95d1f1cd174.jpg,422,0.2918973022566768
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.7c6cfbb8e80256baaeee61abd7ab8c63.jpg,423,0.29189064568771506
datasets/train_on_2025_all\images\frame_00007_jpg.rf.ce845d4b9989d584fdb47d834c7814c3.jpg,424,0.29160388591172304
datasets/train_on_2025_all\images\frame_00040_jpg.rf.723fdaa3a3450e86a919c442f001457f.jpg,425,0.2915589717229226
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.2bf8c1f487c345ed44dec3d9c7ab1a27.jpg,426,0.29118434967481494
datasets/train_on_2025_all\images\GX010664_MP4-0080_jpg.rf.e515fc58277e25d898cd13491eaf7250.jpg,427,0.29104438124456095
datasets/train_on_2025_all\images\frame_00162_jpg.rf.5e964c9adac6cc97e13f781883df5dd7.jpg,428,0.29099064314008355
datasets/train_on_2025_all\images\GX010666_MP4-0101_jpg.rf.9956ad351bc6cec7176b72e3bdd225a4.jpg,429,0.2909311120860693
datasets/train_on_2025_all\val\images\frame_00031_jpg.rf.d10f5e4dc5f70cf6fb89c7538d1c9634.jpg,430,0.290906790229202
datasets/train_on_2025_all\images\frame_00129_jpg.rf.0caeee9cb1f27a3ecf549ea5c448aac3.jpg,431,0.2908379530378931
datasets/train_on_2025_all\images\frame_00112_jpg.rf.2a53f5731d83572a05379a2b9c173e79.jpg,432,0.2907304246951376
datasets/train_on_2025_all\images\frame_00115_jpg.rf.05e7e5751b7f10c6e2916dcdd21ee11c.jpg,433,0.2905192955827279
datasets/train_on_2025_all\images\frame_00018_jpg.rf.9f273c1f7d6b057e34c98de7bf38df3b.jpg,434,0.2904227625597153
datasets/train_on_2025_all\images\frame_00142_jpg.rf.e0658a143f51a703580a215dbadb5860.jpg,435,0.2902430158389426
datasets/train_on_2025_all\images\frame_00178_jpg.rf.fe2afc73549f46796e8b584a9d95d48a.jpg,436,0.2901844621558097
datasets/train_on_2025_all\images\frame_00057_jpg.rf.4cbd5cd02408130bc9331b731159ccc2.jpg,437,0.2900114649172521
datasets/train_on_2025_all\images\frame_00065_jpg.rf.8700323a2a9e9d964ec04d68f9d5e8b6.jpg,438,0.28949282217530914
datasets/train_on_2025_all\images\GX010665_MP4-0024_jpg.rf.aa4d80af8c6603667718c4c4c0dc6589.jpg,439,0.2893797901170334
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.8c44fed453d9fde0b8ac6fb47c90fab2.jpg,440,0.2891449414337507
datasets/train_on_2025_all\images\frame_00132_jpg.rf.82a79c10e15eb9f8fac5ca40e1f09a31.jpg,441,0.289078777775626
datasets/train_on_2025_all\images\GX010666_MP4-0263_jpg.rf.79cd10e2ac661d6d51fa4cb8b23f4075.jpg,442,0.28896973802050085
datasets/train_on_2025_all\val\images\frame_00115_jpg.rf.9040928b303879825f28282e64ac9442.jpg,443,0.2888817585988866
datasets/train_on_2025_all\images\frame_00070_jpg.rf.26075beb24dc5f8bd482d787a3f3648f.jpg,444,0.2887893290552844
datasets/train_on_2025_all\images\frame_00107_jpg.rf.a36623f85ff058b13e804b7b3ccc03f0.jpg,445,0.28869656776774005
datasets/train_on_2025_all\images\frame_00010_jpg.rf.7d98e67b4ec45098752fb95486542ff9.jpg,446,0.2885912681770698
datasets/train_on_2025_all\images\frame_00016_jpg.rf.6dfb2d04cbb42db5c89f9d08f4aec709.jpg,447,0.2885557834366513
datasets/train_on_2025_all\images\frame_00092_jpg.rf.4e7d1be2bab69a81a36a8b3d367322cc.jpg,448,0.2884900353055298
datasets/train_on_2025_all\images\frame_00087_jpg.rf.b7475a9039b5c11a3b48b8f848026b33.jpg,449,0.28845786100502546
datasets/train_on_2025_all\images\frame_00155_jpg.rf.1ec215b688e8d920d304707c875b10cc.jpg,450,0.2884490379647196
datasets/train_on_2025_all\images\frame_00096_jpg.rf.af0256ac1c6a390d00af0dd386039b15.jpg,451,0.2881015934034626
datasets/train_on_2025_all\images\frame_00086_jpg.rf.7ffe067a967065644a13b881cf777259.jpg,452,0.287939485365017
datasets/train_on_2025_all\val\images\frame_00167_jpg.rf.f8aaac085ca2adc17da406c40a56c3a9.jpg,453,0.28793065575574317
datasets/train_on_2025_all\val\images\frame_00222_jpg.rf.0d20c02a8faa6f7ae03bae6b3f583fb1.jpg,454,0.28786168922740846
datasets/train_on_2025_all\val\images\GX010666_MP4-0342_jpg.rf.307ab7360849f3a6f1bedc7704393376.jpg,455,0.28779741551300003
datasets/train_on_2025_all\val\images\frame_00099_jpg.rf.8481008a27b03b2922758b953313cbf7.jpg,456,0.28776303796523306
datasets/train_on_2025_all\images\frame_00053_jpg.rf.10c22aecff77ca6db0694a12f0ed51a8.jpg,457,0.2877423675734265
datasets/train_on_2025_all\val\images\GX010667_MP4-0020_jpg.rf.8188ca9e34801e0c8a4c895c56001c6b.jpg,458,0.28762228656233463
datasets/train_on_2025_all\images\frame_00100_jpg.rf.5ecfc4d0e62910ba44076cfc45325e46.jpg,459,0.28751284365858376
datasets/train_on_2025_all\images\GX010667_MP4-0032_jpg.rf.c00156a52dfca8118a51fb7121511bdb.jpg,460,0.28743735180208624
datasets/train_on_2025_all\images\frame_00029_jpg.rf.db8a81feef0a818318c4a620d5dba3c0.jpg,461,0.2873862641854708
datasets/train_on_2025_all\val\images\GX010666_MP4-0232_jpg.rf.bf3fb42f3038b0cca4ffbd3e6fd7d63c.jpg,462,0.287159187823992
datasets/train_on_2025_all\images\frame_00128_jpg.rf.0a3fe145e67cc2dfdef0a14a5673290e.jpg,463,0.2871263560109806
datasets/train_on_2025_all\images\frame_00099_jpg.rf.90d8f23910b11d6b27e6c9fc9f07baf9.jpg,464,0.2867947265287955
datasets/train_on_2025_all\images\frame_00094_jpg.rf.d9c61fe7d3709eadcab8c1c549f4f978.jpg,465,0.2866253937618591
datasets/train_on_2025_all\images\frame_00168_jpg.rf.90a8219f9314f6a0b33441bb3c9cccd2.jpg,466,0.2865975532680402
datasets/train_on_2025_all\images\frame_00041_jpg.rf.431b566838b0e652eea2f841db657f0e.jpg,467,0.28638839361165
datasets/train_on_2025_all\images\frame_00116_jpg.rf.73f5aea5412dd082e45ae63003202643.jpg,468,0.2863381153923973
datasets/train_on_2025_all\images\frame_00028_jpg.rf.605cd7bcaa1f228d70e6099eac3aa7e0.jpg,469,0.2862091649298372
datasets/train_on_2025_all\images\frame_00077_jpg.rf.d586fbcfeb7a030f214bbca12e36d4c8.jpg,470,0.2859968998169154
datasets/train_on_2025_all\images\GX010664_MP4-0069_jpg.rf.7aaeb445f52829dbb063f3eb529cfd1c.jpg,471,0.2858980455238239
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.70b2f556ecfbbb94ec89faaf34c0466b.jpg,472,0.28584895315853387
datasets/train_on_2025_all\val\images\frame_00113_jpg.rf.e2c1539fd451ce3387e479f2344ceb82.jpg,473,0.2857475726921637
datasets/train_on_2025_all\images\GX010664_MP4-0077_jpg.rf.51911a1ad2a3f628d8ccc691f3b2b4a6.jpg,474,0.2853963707554442
datasets/train_on_2025_all\images\GX010666_MP4-0019_jpg.rf.c16b29e6557101ef7e3ccc4521289381.jpg,475,0.2853525663886879
datasets/train_on_2025_all\images\frame_00052_jpg.rf.aa0266d30801faa2f6495168d599a15c.jpg,476,0.28508672336202895
datasets/train_on_2025_all\images\frame_00117_jpg.rf.d6e2354fd229f503767ebe7c4ce32d1e.jpg,477,0.28506772478919645
datasets/train_on_2025_all\images\GX010668_MP4-0042_jpg.rf.7a8ec4846b09c60b68735ac6f88a9f73.jpg,478,0.28487166896253674
datasets/train_on_2025_all\images\frame_00035_jpg.rf.dfc02acd38d775396b06d50bcb0a057a.jpg,479,0.2846564331261305
datasets/train_on_2025_all\val\images\GX010666_MP4-0020_jpg.rf.62dc814db651a4d7d87d1cdd84aec6ed.jpg,480,0.2845910758100773
datasets/train_on_2025_all\val\images\frame_00048_jpg.rf.bd960935debd71e3e6260cfe9a541821.jpg,481,0.2845367496100467
datasets/train_on_2025_all\val\images\frame_00012_jpg.rf.1c83794e43e25b69d5cb3455710aa78f.jpg,482,0.2845281832564953
datasets/train_on_2025_all\val\images\GX010666_MP4-0198_jpg.rf.80852bfeb84ac4e5c828dd93a3d5146e.jpg,483,0.28450964816775004
datasets/train_on_2025_all\images\GX010666_MP4-0159_jpg.rf.4aedae02c6408d2539c7bc223344752e.jpg,484,0.2840025180280964
datasets/train_on_2025_all\images\frame_00105_jpg.rf.a8d4b1dce9041699a28aecf5868f5f50.jpg,485,0.28389029726350545
datasets/train_on_2025_all\images\GX010666_MP4-0288_jpg.rf.6fbe92385be4df4b45eed5f8fec96d26.jpg,486,0.2838236416795261
datasets/train_on_2025_all\images\GX010667_MP4-0045_jpg.rf.73d391376024507fe3f6244012e65cc6.jpg,487,0.2838044754493617
datasets/train_on_2025_all\images\frame_00029_jpg.rf.c07a67defc6f671101a164d0926a5275.jpg,488,0.2836980031157221
datasets/train_on_2025_all\images\GX010666_MP4-0097_jpg.rf.7146863966a15f31abef1f6055438ffe.jpg,489,0.2836879093236353
datasets/train_on_2025_all\images\frame_00081_jpg.rf.cbf19d311c48376276029bf7b8009858.jpg,490,0.28364096768684194
datasets/train_on_2025_all\images\frame_00109_jpg.rf.e13574e9fa0a18843c5980fe71ef8112.jpg,491,0.28362633897723083
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.9f44c67e6a40ca4afd17a560c0a9ebd0.jpg,492,0.28341436913095
datasets/train_on_2025_all\images\frame_00126_jpg.rf.bb555e393b4ae06edbcfaa9607ef0018.jpg,493,0.28332409374517076
datasets/train_on_2025_all\images\frame_00034_jpg.rf.f8ab1f51e3d9294f041369efe344754d.jpg,494,0.28323799776448466
datasets/train_on_2025_all\val\images\frame_00076_jpg.rf.771d5b00ae6e2fd470a93a26fea51fec.jpg,495,0.2831975605135367
datasets/train_on_2025_all\images\frame_00037_jpg.rf.e01c6e859b22a47df967139ecbb8fdc6.jpg,496,0.2830251368618827
datasets/train_on_2025_all\images\frame_00041_jpg.rf.34b9eff779b9cfca8fcde63b31e1c5d2.jpg,497,0.28293843282781567
datasets/train_on_2025_all\images\frame_00015_jpg.rf.6a773fa8d4718b2424325a1ef0685270.jpg,498,0.28281540168875924
datasets/train_on_2025_all\val\images\frame_00067_jpg.rf.4fd6cc9a83f2385901c7d5cacf053aa7.jpg,499,0.2825547752016265
datasets/train_on_2025_all\images\frame_00072_jpg.rf.3ca265c8a06a686862daffccdf96226a.jpg,500,0.2825046974820012
datasets/train_on_2025_all\val\images\frame_00041_jpg.rf.820190131d46b87955b6f8ab38b0e58f.jpg,501,0.28245433618460924
datasets/train_on_2025_all\images\GX010666_MP4-0158_jpg.rf.4c572973d94751f1317d4be6923cb4f9.jpg,502,0.2823228777979953
datasets/train_on_2025_all\images\frame_00020_jpg.rf.b980c2cc7dfe6781f06df891a2432cb9.jpg,503,0.2823175232425743
datasets/train_on_2025_all\images\frame_00132_jpg.rf.cfe05cad09c75fb3337806f8917c3b01.jpg,504,0.2822818637164236
datasets/train_on_2025_all\images\frame_00012_jpg.rf.d5367e86c8973aad59dea34746bb7567.jpg,505,0.2821664699218014
datasets/train_on_2025_all\images\GX010667_MP4-0040_jpg.rf.a96c0492d44d3d29bab4213056d28a7d.jpg,506,0.2820875797706987
datasets/train_on_2025_all\images\GX010666_MP4-0220_jpg.rf.f1a51d7821618007fbae8a311a109dcb.jpg,507,0.28202018325507844
datasets/train_on_2025_all\val\images\frame_00133_jpg.rf.d006fda658276b0b0e3b9fc97d149fd0.jpg,508,0.28168884599426036
datasets/train_on_2025_all\images\frame_00059_jpg.rf.331402a994e17271e3bd52aeb631d739.jpg,509,0.2815916432480114
datasets/train_on_2025_all\images\frame_00084_jpg.rf.86ca6d772a18a85c34cb9b09fc624e2d.jpg,510,0.28155003925075917
datasets/train_on_2025_all\images\frame_00208_jpg.rf.06de581d054804e19578718743165b6a.jpg,511,0.28153343982500145
datasets/train_on_2025_all\images\GX010666_MP4-0206_jpg.rf.f4602c49454fe61ffd24f1dc8be22cb4.jpg,512,0.28105509011501173
datasets/train_on_2025_all\images\frame_00018_jpg.rf.f7b0d836e8ede3457a56ecc90885e51e.jpg,513,0.28084640591377885
datasets/train_on_2025_all\images\GX010666_MP4-0139_jpg.rf.096be98e60f57b5b24e59d5a12700dfd.jpg,514,0.280785562765689
datasets/train_on_2025_all\val\images\frame_00004_jpg.rf.88a65a3b251ebff973f73b2782f22d3b.jpg,515,0.2807300899327121
datasets/train_on_2025_all\images\frame_00044_jpg.rf.5dba34eb445243e0044716f094c15087.jpg,516,0.2806603079627507
datasets/train_on_2025_all\images\frame_00018_jpg.rf.2fc79adf4f348bcc0467b5a5b102bae8.jpg,517,0.2805565773529029
datasets/train_on_2025_all\images\frame_00116_jpg.rf.fe588a2b52b8ce9b437976e6cd2b3bea.jpg,518,0.2804268707086429
datasets/train_on_2025_all\val\images\frame_00043_jpg.rf.77b9d0f2493bc689aa7f4f6136882809.jpg,519,0.2802328458064823
datasets/train_on_2025_all\val\images\frame_00098_jpg.rf.2875f06c9f1abbbb4ed076e62910d445.jpg,520,0.28019432634738173
datasets/train_on_2025_all\val\images\GX010665_MP4-0265_jpg.rf.3c765632abf55afdd01d74c0dfc04471.jpg,521,0.28001798998089156
datasets/train_on_2025_all\val\images\frame_00066_jpg.rf.a3cde73d510c0b6d68b9d58f0db1d025.jpg,522,0.2798551839928305
datasets/train_on_2025_all\images\frame_00188_jpg.rf.147620c1e0c10868f42b5ebce8e85ff3.jpg,523,0.27975076374286584
datasets/train_on_2025_all\images\frame_00167_jpg.rf.efff2d38914032c0ceb34c78cdfe25ad.jpg,524,0.27971041793364876
datasets/train_on_2025_all\images\GX010668_MP4-0021_jpg.rf.b44db91c55365af02b9dd76c1ff7e3d1.jpg,525,0.279533806929132
datasets/train_on_2025_all\images\frame_00073_jpg.rf.cb206bb096c73e0fd0cf2bbd8e63e023.jpg,526,0.27950908572745053
datasets/train_on_2025_all\images\GX010668_MP4-0035_jpg.rf.fc7b066af1640282d5617a2eb5ba582a.jpg,527,0.279448328521854
datasets/train_on_2025_all\images\frame_00092_jpg.rf.31c834486d2db4945cc8c40280c4135a.jpg,528,0.27941368131879374
datasets/train_on_2025_all\images\GX010666_MP4-0141_jpg.rf.e2d702241689b23b159bb11ae984f14b.jpg,529,0.27937959315926003
datasets/train_on_2025_all\images\GX010664_MP4-0085_jpg.rf.b83c1bd5d8e2a54d2d0b1711015c5bf5.jpg,530,0.2792374932633094
datasets/train_on_2025_all\images\frame_00050_jpg.rf.cbc92bf1de173e108ac90b4551c588a6.jpg,531,0.279103139973648
datasets/train_on_2025_all\images\GX010664_MP4-0042_jpg.rf.d6104ad65a648b9369bbb761c62b19f5.jpg,532,0.2790080872384783
datasets/train_on_2025_all\images\frame_00142_jpg.rf.952f224b926303ed5e8d92dd3d6bde2a.jpg,533,0.278899478557325
datasets/train_on_2025_all\images\frame_00110_jpg.rf.db44e7e64a42df7fa68ba3dac04a10f1.jpg,534,0.27860063325314866
datasets/train_on_2025_all\images\frame_00097_jpg.rf.a404655f7d252186c4f5aee3be75034e.jpg,535,0.278531458713225
datasets/train_on_2025_all\images\frame_00044_jpg.rf.3e6ae63eeb1516ddb79b84224e970476.jpg,536,0.2783928710786682
datasets/train_on_2025_all\images\frame_00158_jpg.rf.c78563df56b77b704dd0b8bad1203d83.jpg,537,0.2781685965134143
datasets/train_on_2025_all\images\frame_00053_jpg.rf.82a3aa316e039ba77d06053bb8c969d3.jpg,538,0.27777847953525336
datasets/train_on_2025_all\images\GX010665_MP4-0026_jpg.rf.efc62c6441c10fe7bd39732a5d071352.jpg,539,0.27772299727111754
datasets/train_on_2025_all\images\GX010666_MP4-0086_jpg.rf.e2bdba34a2c926e20e4f898eb2e684cb.jpg,540,0.2775639021867104
datasets/train_on_2025_all\val\images\GX010668_MP4-0046_jpg.rf.b0d1b3e7fa8ae93f9dc5307911be5eb1.jpg,541,0.27745691691300994
datasets/train_on_2025_all\images\frame_00110_jpg.rf.d53bfc94f20ed3f4043023777bb77a7e.jpg,542,0.27742324615741765
datasets/train_on_2025_all\images\frame_00197_jpg.rf.314f3bef9a996bfba4f8799e5db538b2.jpg,543,0.2771959348567414
datasets/train_on_2025_all\images\frame_00174_jpg.rf.204e5cb1a6bc8c55a5a51c89290330b8.jpg,544,0.2771683992618619
datasets/train_on_2025_all\images\frame_00082_jpg.rf.709df099765c3541c1032c46ab487b09.jpg,545,0.2766374439417376
datasets/train_on_2025_all\val\images\frame_00011_jpg.rf.19b23fe9d0e2d713346f1cffeeab61cf.jpg,546,0.2763372637484905
datasets/train_on_2025_all\images\GX010665_MP4-0028_jpg.rf.a5ca2ceee9a17361e7b3d08e0db3afe4.jpg,547,0.27620826046590613
datasets/train_on_2025_all\val\images\frame_00120_jpg.rf.b4266d71de0fe2366776d1b8b80d387a.jpg,548,0.2761363555347662
datasets/train_on_2025_all\val\images\GX010666_MP4-0205_jpg.rf.40464f1b80e8ac7fe29ddc7b58f10f97.jpg,549,0.27612140226954807
datasets/train_on_2025_all\images\frame_00131_jpg.rf.d93545b92fa504c2bca20d97200863ab.jpg,550,0.2760815252813455
datasets/train_on_2025_all\images\frame_00047_jpg.rf.687c390ab727139358008bd79f61e44f.jpg,551,0.27606999356090745
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.3f47a50ca5ab22074d46d4d5e7430630.jpg,552,0.27591019762289665
datasets/train_on_2025_all\images\frame_00090_jpg.rf.4078aa3eb969768839583318d6651a91.jpg,553,0.27581505597189837
datasets/train_on_2025_all\images\frame_00051_jpg.rf.19bea96ec9f9b6316709704444db0f0f.jpg,554,0.27578761865188683
datasets/train_on_2025_all\val\images\frame_00135_jpg.rf.0b45278947642f449508ad67d27e3afd.jpg,555,0.275724215738871
datasets/train_on_2025_all\images\GX010666_MP4-0022_jpg.rf.4869d5171fbdbf82ae118102762eebda.jpg,556,0.27510682668144404
datasets/train_on_2025_all\images\frame_00060_jpg.rf.fb208306168d0801a10b0ac69cd66ca1.jpg,557,0.2750799730683539
datasets/train_on_2025_all\images\frame_00072_jpg.rf.731f89815be376955b67b85a6146cef5.jpg,558,0.2750530422813025
datasets/train_on_2025_all\images\frame_00211_jpg.rf.bd31bc31b9ead78b66804008eb621dbd.jpg,559,0.27500675510030426
datasets/train_on_2025_all\images\frame_00135_jpg.rf.a16fac132ed3fd350086fb7a8c9087f4.jpg,560,0.27496272477571626
datasets/train_on_2025_all\images\frame_00163_jpg.rf.2cf82bc8c41434af60672810ede29a2c.jpg,561,0.27491905927414717
datasets/train_on_2025_all\images\frame_00105_jpg.rf.21d28dd99b370eaf6209eb167614ab26.jpg,562,0.2749134484977564
datasets/train_on_2025_all\images\frame_00020_jpg.rf.af14529144fc3c278f795e5955a8d336.jpg,563,0.27482843613176244
datasets/train_on_2025_all\val\images\GX010666_MP4-0265_jpg.rf.f62b6c1dffe95746bd9e358f1d767d75.jpg,564,0.2748139012172173
datasets/train_on_2025_all\images\frame_00041_jpg.rf.48c59799adf4199e3cb95eea3a36efbe.jpg,565,0.27455216774645036
datasets/train_on_2025_all\images\frame_00106_jpg.rf.9eb6475d4a52ca388db65a2a1db1659a.jpg,566,0.27441770403532906
datasets/train_on_2025_all\images\frame_00098_jpg.rf.0328b7ec3df8056cb224ebc8d3c43c26.jpg,567,0.27440901188961053
datasets/train_on_2025_all\val\images\GX010666_MP4-0042_jpg.rf.b93efda5dffa96206b9bfcd9e8b7fe24.jpg,568,0.2743687018462574
datasets/train_on_2025_all\images\GX010668_MP4-0040_jpg.rf.4022e52e2a91615ed75d3d2ac1ac61c8.jpg,569,0.27405852466242264
datasets/train_on_2025_all\images\GX010665_MP4-0218_jpg.rf.ed042a0f0a6bf65f2bc8c0733add61b4.jpg,570,0.2740213893358636
datasets/train_on_2025_all\images\frame_00018_jpg.rf.f0ba91aa037e6904c98b49b4b8319cc3.jpg,571,0.2740196867180716
datasets/train_on_2025_all\val\images\frame_00046_jpg.rf.667a47ae0bf23d6c5bfa622b17c0b6a3.jpg,572,0.2740099989309796
datasets/train_on_2025_all\val\images\frame_00029_jpg.rf.3941c516f47e92f570c8b0348c8bb46b.jpg,573,0.2736146663272058
datasets/train_on_2025_all\images\GX010667_MP4-0029_jpg.rf.51387df2dbc16688e5eb2869c7eb7fa7.jpg,574,0.27353912303887484
datasets/train_on_2025_all\images\frame_00039_jpg.rf.2afef1f1cb1580cc2e182a5eab297704.jpg,575,0.27351952397487167
datasets/train_on_2025_all\images\frame_00063_jpg.rf.0d4beb04df06aaedf7aacdaffee784be.jpg,576,0.2731293862768214
datasets/train_on_2025_all\val\images\frame_00173_jpg.rf.806cad28049aab045de406a04e423df8.jpg,577,0.27304425637920754
datasets/train_on_2025_all\images\frame_00056_jpg.rf.bfde35abefc2c6cac9dc1006b37dab24.jpg,578,0.2729888356205107
datasets/train_on_2025_all\images\frame_00065_jpg.rf.887a8341a26f4a53e6785537d08e9941.jpg,579,0.27276418881264447
datasets/train_on_2025_all\images\frame_00026_jpg.rf.5c0010d3003ae3d118b045f83fe49b76.jpg,580,0.2725345012266585
datasets/train_on_2025_all\images\frame_00068_jpg.rf.7c29fa7ba7d3467035279559ef29e634.jpg,581,0.2725180521206245
datasets/train_on_2025_all\images\frame_00179_jpg.rf.b2d11961150acea61d778a59535d052e.jpg,582,0.27246370453725993
datasets/train_on_2025_all\images\frame_00056_jpg.rf.9d67c805164c28564230889b72189ce0.jpg,583,0.27233460096032835
datasets/train_on_2025_all\images\frame_00067_jpg.rf.6a6f462df834b8f2289e313f7a046a55.jpg,584,0.2722492885586882
datasets/train_on_2025_all\val\images\frame_00165_jpg.rf.9674e1c6f39421e6b35f073c72e58345.jpg,585,0.27198206453487234
datasets/train_on_2025_all\val\images\GX010665_MP4-0112_jpg.rf.522599c368b90b249eb4c5cc0e82e090.jpg,586,0.27188775328582665
datasets/train_on_2025_all\images\frame_00076_jpg.rf.9b7801d1355d5c7cf4eb90ed10bc8953.jpg,587,0.27187930686443107
datasets/train_on_2025_all\images\GX010666_MP4-0018_jpg.rf.0445994d5fdb65e26e2392ef2e526ee1.jpg,588,0.27183150542328294
datasets/train_on_2025_all\val\images\frame_00144_jpg.rf.af91a91769839410c716c6b7bd5213d7.jpg,589,0.2717940271325215
datasets/train_on_2025_all\val\images\frame_00138_jpg.rf.6b3cc9f4f6e87d758b7909dad954b389.jpg,590,0.2715995838381026
datasets/train_on_2025_all\images\GX010666_MP4-0161_jpg.rf.cad0177e825c8a427fbbb5d6c4a88762.jpg,591,0.27144850029786255
datasets/train_on_2025_all\images\GX010666_MP4-0135_jpg.rf.d0c739674d8cfdcf5c5be8f6af0a7b4c.jpg,592,0.2712712932089957
datasets/train_on_2025_all\val\images\frame_00055_jpg.rf.17c9c4717ff187cb435daa8e2e4f867d.jpg,593,0.27126612539290085
datasets/train_on_2025_all\images\frame_00030_jpg.rf.65d07c02730033362a6df23ca8123da6.jpg,594,0.2712316093300154
datasets/train_on_2025_all\val\images\frame_00069_jpg.rf.c31d2a2b480c1020d8d98b1cfbb31f4a.jpg,595,0.27116375060738107
datasets/train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.5eef8c20f21de228d03ccb06e654c9aa.jpg,596,0.27114971638653745
datasets/train_on_2025_all\val\images\frame_00049_jpg.rf.e69c1947316ab7c5617b9f5ee197a630.jpg,597,0.27111134325858016
datasets/train_on_2025_all\val\images\frame_00155_jpg.rf.65b10faf8765e5753236bc40f87a060d.jpg,598,0.2710027182527647
datasets/train_on_2025_all\images\frame_00028_jpg.rf.a2bbb85f7973642f1c9b7c7604499e98.jpg,599,0.27099217390296176
datasets/train_on_2025_all\images\GX010666_MP4-0196_jpg.rf.68a85c7eba4b8e6803749ac0327b66f6.jpg,600,0.27076649348533005
datasets/train_on_2025_all\images\frame_00217_jpg.rf.855fd97351dbb677f49e90a048062634.jpg,601,0.2706886852108723
