image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\GX010668_MP4-0031_jpg.rf.fefd527de37bfce52ee3d0a27dfa4934.jpg,208,0.3334137428901587
datasets/train_on_2025_all\images\GX010666_MP4-0121_jpg.rf.6d28ac45bc58f9d6d122d7f7fb5bda67.jpg,209,0.33324836440168204
datasets/train_on_2025_all\images\frame_00005_jpg.rf.ce60b95c400ab73280a4d974431fbdf8.jpg,210,0.33307018597033655
datasets/train_on_2025_all\images\frame_00115_jpg.rf.539c6d1421557a07a09d1a4313123902.jpg,211,0.33304459594002433
datasets/train_on_2025_all\images\frame_00160_jpg.rf.be5bc5cc114bdc274ab38367f96aac42.jpg,212,0.3330170339313373
datasets/train_on_2025_all\images\frame_00074_jpg.rf.880e91bcfd8e5e8531e244a564b0b03c.jpg,213,0.33287336400898
datasets/train_on_2025_all\images\frame_00118_jpg.rf.8e1b85964168f947b0cc4204d663c21c.jpg,214,0.3325685047661363
datasets/train_on_2025_all\images\frame_00020_jpg.rf.caafb26e8a57990923665e1de57b27b7.jpg,215,0.33256430136531956
datasets/train_on_2025_all\images\frame_00143_jpg.rf.a644fc6e18c8cb00ce65e810a751855b.jpg,216,0.3323931908868403
datasets/train_on_2025_all\images\GX010666_MP4-0206_jpg.rf.f4602c49454fe61ffd24f1dc8be22cb4.jpg,217,0.3322819276249593
datasets/train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,218,0.3318385440382735
datasets/train_on_2025_all\images\frame_00064_jpg.rf.0d700a940b6900e77086213be4e53d85.jpg,219,0.33163129729618945
datasets/train_on_2025_all\images\frame_00093_jpg.rf.5f7bd94e923560a3fca2e892c7921fc7.jpg,220,0.3314867176568674
datasets/train_on_2025_all\images\frame_00122_jpg.rf.91078bbea19b7e2cac43f7ba6235edc4.jpg,221,0.3313299833484898
datasets/train_on_2025_all\val\images\frame_00143_jpg.rf.261c6ddf61083b22726507b7b8944588.jpg,222,0.33104613299415425
datasets/train_on_2025_all\images\frame_00107_jpg.rf.af6529d2365de369b48f79ac8ac1f2df.jpg,223,0.331040200115167
datasets/train_on_2025_all\images\frame_00024_jpg.rf.9288bfda87a819f14c3c14f353141405.jpg,224,0.331012969816469
datasets/train_on_2025_all\images\frame_00122_jpg.rf.b94ac813ea569b1f7d7a65124a43d101.jpg,225,0.330832555161633
datasets/train_on_2025_all\images\frame_00080_jpg.rf.3ad17b4e998d1ab95e1255ea346784d2.jpg,226,0.33070476105888685
datasets/train_on_2025_all\images\GX010667_MP4-0018_jpg.rf.9ac0559f6e07f9a599fbb572e16cf1aa.jpg,227,0.33042822175254527
datasets/train_on_2025_all\images\frame_00046_jpg.rf.3467d840d9765872e992eb099475a871.jpg,228,0.3300762739068231
datasets/train_on_2025_all\images\GX010664_MP4-0085_jpg.rf.e01ce4c22dc6a7c773c1207a43efd03f.jpg,229,0.3297675799623228
datasets/train_on_2025_all\val\images\frame_00032_jpg.rf.f51b4d759fb56cda0d27e431a37fd0c0.jpg,230,0.3292514748687107
datasets/train_on_2025_all\images\frame_00087_jpg.rf.6a67fb71c65caa779c3c9f99d5bfa803.jpg,231,0.3290564142443488
datasets/train_on_2025_all\images\frame_00058_jpg.rf.020bfcba74f3fb6cee1e0dcf0ce0073f.jpg,232,0.3289864720682378
datasets/train_on_2025_all\val\images\GX010665_MP4-0108_jpg.rf.5fe6fc3f438e32420992750d736dd8de.jpg,233,0.32896443130480124
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.1a3507b58d62c2b53bf3b9fc234772f5.jpg,234,0.3282165218810788
datasets/train_on_2025_all\images\GX010667_MP4-0027_jpg.rf.03a51aeeb5e6b26644cd7c7bcf4be278.jpg,235,0.3280917471216768
datasets/train_on_2025_all\images\frame_00124_jpg.rf.d5bf6f89fb583bb6713c929e1ec08c42.jpg,236,0.3278387464363865
datasets/train_on_2025_all\images\GX010666_MP4-0106_jpg.rf.73fa9eecd42d6582ecb64ad266e3c131.jpg,237,0.3275624371014208
datasets/train_on_2025_all\val\images\frame_00151_jpg.rf.4fa3ab55fa088d05bb0b7ff1c5e01832.jpg,238,0.3273010298510814
datasets/train_on_2025_all\images\frame_00128_jpg.rf.e2d3703ea001b6f133ba292cc8b0e99d.jpg,239,0.3270834270561696
datasets/train_on_2025_all\images\frame_00094_jpg.rf.f19b4af8d8c378e5460624e1574b5b22.jpg,240,0.3270572552984556
datasets/train_on_2025_all\images\frame_00107_jpg.rf.6bfd86ab27525baf10a6d6b7eb549c2f.jpg,241,0.3269776969926209
datasets/train_on_2025_all\images\frame_00067_jpg.rf.0bda41b47fa60b550a6f2ebc64bd73ce.jpg,242,0.32696255116242207
datasets/train_on_2025_all\val\images\GX010665_MP4-0128_jpg.rf.c021939037661ac7032afb4190379c60.jpg,243,0.3268742908581307
datasets/train_on_2025_all\images\frame_00056_jpg.rf.2405d9624dec5abc4833148a2c95ae99.jpg,244,0.3264150801758902
datasets/train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.4cf21211931fb61cb76b45282169ecf2.jpg,245,0.32620529646737967
datasets/train_on_2025_all\images\GX010667_MP4-0022_jpg.rf.3b7ef3e44e7233d1027df05efa2551ab.jpg,246,0.32606144921968155
datasets/train_on_2025_all\images\frame_00175_jpg.rf.ee1b9d954ec2d5d8d22f1012ba881718.jpg,247,0.3255686292731296
datasets/train_on_2025_all\images\frame_00039_jpg.rf.6e7757c56320c594c77f96616a249ff6.jpg,248,0.32470040228950325
datasets/train_on_2025_all\val\images\GX010666_MP4-0160_jpg.rf.29c0cce9147c3b935da51afbf78c35c4.jpg,249,0.32457301531980554
datasets/train_on_2025_all\images\frame_00130_jpg.rf.45e80caefc366d32b849feae50a4b9ca.jpg,250,0.32406312135392823
datasets/train_on_2025_all\images\frame_00024_jpg.rf.45ee8157eda53e08ca049cc9dad9ea71.jpg,251,0.3240068630471449
datasets/train_on_2025_all\val\images\frame_00120_jpg.rf.49936d1e10a96662b4f6896721fb06e4.jpg,252,0.3239992362143532
datasets/train_on_2025_all\images\frame_00115_jpg.rf.4d356b7cc359605444bd1fdaa19e5c02.jpg,253,0.32384444116130656
datasets/train_on_2025_all\val\images\frame_00002_jpg.rf.fd5adec830b07b6a8b0b78ef9b254547.jpg,254,0.32358321776482274
datasets/train_on_2025_all\images\frame_00206_jpg.rf.68e8b8de2b0f236759b7f3e64d7d764f.jpg,255,0.32351379574199396
datasets/train_on_2025_all\val\images\GX010666_MP4-0268_jpg.rf.f283bddb7dd5be2858a4530a101edc16.jpg,256,0.3234136985709339
datasets/train_on_2025_all\images\frame_00034_jpg.rf.423f44f0a7f9a269664ac8db1eb75535.jpg,257,0.32212492756314975
datasets/train_on_2025_all\images\GX010665_MP4-0236_jpg.rf.927b70839cd8148961b8baa89ec576c1.jpg,258,0.3215351132123796
datasets/train_on_2025_all\images\frame_00200_jpg.rf.abf11aff7933e6ab88779a05dbcc4b14.jpg,259,0.32098234694978767
datasets/train_on_2025_all\images\frame_00109_jpg.rf.629f5363c3a01cda593633fd7bde7586.jpg,260,0.3209686860939996
datasets/train_on_2025_all\images\frame_00097_jpg.rf.d2e10cecec01f1aeefa4a8d24f0931a9.jpg,261,0.3209470428613018
datasets/train_on_2025_all\images\frame_00218_jpg.rf.66313a6512d3b3b9ac9a28852f9ec30c.jpg,262,0.3208752290140643
datasets/train_on_2025_all\images\frame_00200_jpg.rf.3306beb64c7f86100c5b2509b7ee5734.jpg,263,0.32066369646280457
datasets/train_on_2025_all\images\frame_00025_jpg.rf.1a9444350a161ae93be8919d1c407bb8.jpg,264,0.3202880485781493
datasets/train_on_2025_all\images\frame_00102_jpg.rf.b5ffa78ef2dff523f8201b999381cf67.jpg,265,0.3200310489893427
datasets/train_on_2025_all\images\frame_00131_jpg.rf.5f59d9f65560e78330110343825223fa.jpg,266,0.3198931344702564
datasets/train_on_2025_all\images\GX010666_MP4-0253_jpg.rf.ecd4e0000fdc5152fc73ffc3e3e91cd3.jpg,267,0.3198886715031806
datasets/train_on_2025_all\val\images\frame_00161_jpg.rf.1801ecd677090554daba7c8c08cad5e1.jpg,268,0.31986871635600456
datasets/train_on_2025_all\val\images\frame_00214_jpg.rf.d417c7d9320af24acc5a959b8bc7cc36.jpg,269,0.31959712280064273
datasets/train_on_2025_all\images\frame_00123_jpg.rf.1949aa6fcfd14a07164efbad80bce888.jpg,270,0.31934370697505393
datasets/train_on_2025_all\images\frame_00135_jpg.rf.6c7f167fa13ebf875aa8ae86deb388ec.jpg,271,0.31920289203516156
datasets/train_on_2025_all\images\frame_00116_jpg.rf.73f5aea5412dd082e45ae63003202643.jpg,272,0.3190876102750448
datasets/train_on_2025_all\val\images\frame_00015_jpg.rf.f7f862cefee5d9c98dc8dd7098337250.jpg,273,0.3190147318650563
datasets/train_on_2025_all\images\frame_00054_jpg.rf.c2e177a6ff973395bcd1372b8fdb579c.jpg,274,0.3189950685333229
datasets/train_on_2025_all\images\frame_00124_jpg.rf.49653cf9c03a53edfbcd68c08d3b3d53.jpg,275,0.3188157141261776
datasets/train_on_2025_all\images\GX010665_MP4-0059_jpg.rf.ca9bd4aee400f9209fc76ed1310b61b0.jpg,276,0.3187380970623824
datasets/train_on_2025_all\val\images\GX010668_MP4-0048_jpg.rf.4d83ad28048489ed983b46a179cf19a0.jpg,277,0.31859075382707513
datasets/train_on_2025_all\images\frame_00079_jpg.rf.d5d28d8a5eca384dc1dc208ad39df2c1.jpg,278,0.3184690889367499
datasets/train_on_2025_all\images\GX010668_MP4-0036_jpg.rf.9a501206f9c6669a56fc50da46f7dd20.jpg,279,0.3184106552602696
datasets/train_on_2025_all\images\frame_00059_jpg.rf.90e49efdf27325b57cd50736a7a0f60a.jpg,280,0.3182374630099598
datasets/train_on_2025_all\images\frame_00047_jpg.rf.e162bc8fbc7dd03837be97d84b105b5a.jpg,281,0.3181844146354868
datasets/train_on_2025_all\images\GX010668_MP4-0011_jpg.rf.4b70994872514a31e1a39521bca354c0.jpg,282,0.31817570667020734
datasets/train_on_2025_all\images\GX010665_MP4-0219_jpg.rf.f8f5dec2b39549188238cb8f2c12bd76.jpg,283,0.31790114727706303
datasets/train_on_2025_all\val\images\frame_00029_jpg.rf.3941c516f47e92f570c8b0348c8bb46b.jpg,284,0.3176355275190075
datasets/train_on_2025_all\images\frame_00171_jpg.rf.8fbf046de504225c41d3b0e115020df0.jpg,285,0.31759958641759584
datasets/train_on_2025_all\images\frame_00112_jpg.rf.06dcb17cb5a78973490bad65d47f0c29.jpg,286,0.3172280944096004
datasets/train_on_2025_all\images\frame_00013_jpg.rf.90a25b49b789cdf6bad5fedd717e869d.jpg,287,0.3169000004828257
datasets/train_on_2025_all\images\GX010666_MP4-0166_jpg.rf.e57861636bd82ac62cd5da087a493322.jpg,288,0.3164485269389638
datasets/train_on_2025_all\images\frame_00071_jpg.rf.2dded6e34e5661348f17859b13f442e2.jpg,289,0.31639587525361135
datasets/train_on_2025_all\images\frame_00082_jpg.rf.c9f07f29ba97dc2a12945eeb9f684914.jpg,290,0.3163921650239926
datasets/train_on_2025_all\images\frame_00120_jpg.rf.03286f38fcc5c0cc0e27cde063b92931.jpg,291,0.3160108247127151
datasets/train_on_2025_all\images\frame_00010_jpg.rf.b3c82e9a3cad6672f9603ad9463310f2.jpg,292,0.3158186024399819
datasets/train_on_2025_all\images\frame_00195_jpg.rf.565ddeb9e0efd2131d39b4c375cf656d.jpg,293,0.3157815435697833
datasets/train_on_2025_all\val\images\frame_00110_jpg.rf.8515c76436be98c9989be490e1b76a80.jpg,294,0.31566807585606577
datasets/train_on_2025_all\val\images\frame_00017_jpg.rf.0f4891f6d26b8ee34867380c79557e2b.jpg,295,0.3154745649552133
datasets/train_on_2025_all\val\images\GX010666_MP4-0141_jpg.rf.b6ec00f4cec5d09a231beda5a9b57eef.jpg,296,0.31546975061263854
datasets/train_on_2025_all\images\GX010666_MP4-0309_jpg.rf.84646b315ebed512e500219ee6e561cd.jpg,297,0.3153375581934959
datasets/train_on_2025_all\images\frame_00010_jpg.rf.a52f6f0ea794c0f358b63aa3b974419b.jpg,298,0.31494498778388064
datasets/train_on_2025_all\images\frame_00064_jpg.rf.203300fd3576ed47bd2efa081e6a8ea9.jpg,299,0.3148619198710494
datasets/train_on_2025_all\images\GX010666_MP4-0010_jpg.rf.a1ff9d3a3a212163394ff1c7d31b10d6.jpg,300,0.3139581619201117
datasets/train_on_2025_all\images\GX010668_MP4-0032_jpg.rf.49df7a85e93b6486a75f9b82383c7df5.jpg,301,0.31353299430360426
datasets/train_on_2025_all\images\frame_00025_jpg.rf.8937ca4aaef9d162c5c1903c832a4f3d.jpg,302,0.3133725691823652
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.53f5eff50788119f7e7317099ed5a06d.jpg,303,0.3131094842043529
datasets/train_on_2025_all\images\frame_00187_jpg.rf.ec1a63e9583601b967401351d0c55e70.jpg,304,0.3129886230451024
datasets/train_on_2025_all\images\GX010664_MP4-0087_jpg.rf.8a8b85bddca5b951f23f333887a14e04.jpg,305,0.3129828731825636
datasets/train_on_2025_all\images\frame_00111_jpg.rf.f5507508349988f0f4b1e969b9416ea4.jpg,306,0.31268035621870194
datasets/train_on_2025_all\images\frame_00151_jpg.rf.83dcb493ba9317de5999e525e02c05eb.jpg,307,0.3125282659830495
datasets/train_on_2025_all\images\frame_00098_jpg.rf.612a3e44d02f79a8a0760687f96268bf.jpg,308,0.3124959481320597
datasets/train_on_2025_all\images\frame_00150_jpg.rf.85b3a55a554dd0dc7a7c63f530ca6fdf.jpg,309,0.31211992164052327
datasets/train_on_2025_all\images\frame_00090_jpg.rf.60de19cb6127821bb76314e44b056238.jpg,310,0.31202875393252477
datasets/train_on_2025_all\images\frame_00207_jpg.rf.47abfc44a56f4a7b9d19a9b617bb9bc6.jpg,311,0.31183401736167743
datasets/train_on_2025_all\val\images\frame_00041_jpg.rf.97cc81e54d6d7205b5896e3424d0179b.jpg,312,0.3117125531992582
datasets/train_on_2025_all\images\frame_00022_jpg.rf.b77cfea51c2f942f4fcfe7bf9bfe38f6.jpg,313,0.3114988678185686
datasets/train_on_2025_all\images\frame_00043_jpg.rf.1f6c942349c784902360fc306d3fd0c2.jpg,314,0.3114262475620589
datasets/train_on_2025_all\images\GX010668_MP4-0028_jpg.rf.c6fefb06583fb140fcf1f9c43206c21a.jpg,315,0.3112324809693234
datasets/train_on_2025_all\images\frame_00024_jpg.rf.6cb40621908d5515aef6a2b22ba3564f.jpg,316,0.31076313547837686
datasets/train_on_2025_all\images\frame_00011_jpg.rf.4f19e68cdc93edcc14059ec620daea7d.jpg,317,0.3105745511032586
datasets/train_on_2025_all\images\frame_00013_jpg.rf.ac522859c488f77bc01bbd9ddf6874a5.jpg,318,0.3105456814796701
datasets/train_on_2025_all\val\images\frame_00153_jpg.rf.06ab50cc7b88ee13cb64a262e3e52a36.jpg,319,0.31005171551574984
datasets/train_on_2025_all\images\frame_00057_jpg.rf.08069eac9fded06aae0e0c1e6693da16.jpg,320,0.3099262846938575
datasets/train_on_2025_all\images\GX010665_MP4-0088_jpg.rf.5c525a0fc26c71dca5cd32c19f9a319b.jpg,321,0.30986661929665155
datasets/train_on_2025_all\images\frame_00035_jpg.rf.3ca92ccdd0c4d3544290d24a35879d9b.jpg,322,0.3094881687311458
datasets/train_on_2025_all\val\images\frame_00049_jpg.rf.e69c1947316ab7c5617b9f5ee197a630.jpg,323,0.3092460187990694
datasets/train_on_2025_all\images\frame_00072_jpg.rf.4d492c356a33bb32bf2c0bfddbd0528f.jpg,324,0.30916154258393497
datasets/train_on_2025_all\images\frame_00026_jpg.rf.6af6b8cd41175cebe9e5f4e4d3062d1c.jpg,325,0.30911931055940445
datasets/train_on_2025_all\images\frame_00111_jpg.rf.cc35a0868d2390449ee92ee39c62753d.jpg,326,0.30818396038077317
datasets/train_on_2025_all\val\images\frame_00103_jpg.rf.dcfa70e447e8251d8853370424fd173b.jpg,327,0.308155451624356
datasets/train_on_2025_all\images\frame_00016_jpg.rf.48cace9049b4cd9c1a5c40af1b489d53.jpg,328,0.3077389390509052
datasets/train_on_2025_all\images\GX010666_MP4-0286_jpg.rf.188746edd256d352cbcda4c4068236dc.jpg,329,0.30765382862488777
datasets/train_on_2025_all\val\images\frame_00033_jpg.rf.2c6188cc5738ae3b630475fc7d2e6a86.jpg,330,0.30763038814102894
datasets/train_on_2025_all\val\images\frame_00109_jpg.rf.8e9a9d0d60350a9ed2f9c591df835ec6.jpg,331,0.3075799814480724
datasets/train_on_2025_all\images\frame_00078_jpg.rf.941d283f666ad7a9d4b3bf846f1e2d56.jpg,332,0.3074966625551413
datasets/train_on_2025_all\images\frame_00108_jpg.rf.295016a819fae9d9a701eab98651587e.jpg,333,0.30742820816455796
datasets/train_on_2025_all\val\images\GX010666_MP4-0057_jpg.rf.cfe79cc868364cd3b8caaf5d105bdd5c.jpg,334,0.30719771713349364
datasets/train_on_2025_all\images\GX010666_MP4-0337_jpg.rf.706a9429d7612ea5a0fcbb14b695000a.jpg,335,0.3068795413060893
datasets/train_on_2025_all\val\images\GX010666_MP4-0311_jpg.rf.d677f52984eed8e775de67777d08fb7f.jpg,336,0.30685973962297847
datasets/train_on_2025_all\images\frame_00133_jpg.rf.eeda2725b39842a24a768c4fa33507be.jpg,337,0.3068551543865869
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.955bd0922d02968533e78898de6c1842.jpg,338,0.30673620504743593
datasets/train_on_2025_all\val\images\frame_00042_jpg.rf.b65450596f6258f24ad5b9f321a1565d.jpg,339,0.3064577384227997
datasets/train_on_2025_all\images\GX010664_MP4-0077_jpg.rf.89cb082eeba859040c35896027435f96.jpg,340,0.3061542017002723
datasets/train_on_2025_all\val\images\GX010666_MP4-0343_jpg.rf.627ce48e8c29330a85285aff925433e7.jpg,341,0.3061263332299903
datasets/train_on_2025_all\images\frame_00018_jpg.rf.91f3dd57c0fd328f0cc84e09ec1f98e0.jpg,342,0.3059984431652009
datasets/train_on_2025_all\images\frame_00076_jpg.rf.95825532c82d6ce147d3cc0556dd676e.jpg,343,0.3059658806895796
datasets/train_on_2025_all\images\GX010664_MP4-0103_jpg.rf.c45db5a481016102ec73a91234cd98f8.jpg,344,0.305749975142849
datasets/train_on_2025_all\images\frame_00164_jpg.rf.5b580d277a1c780753385a5ea1d018b6.jpg,345,0.30573248853804885
datasets/train_on_2025_all\images\GX010666_MP4-0202_jpg.rf.05c4a3388dd2b03169c95664046b051a.jpg,346,0.30555066498852373
datasets/train_on_2025_all\images\frame_00029_jpg.rf.e30df8db6e6b37c99d9d04bf15f259e2.jpg,347,0.30531610041225216
datasets/train_on_2025_all\val\images\frame_00037_jpg.rf.cc3294623eb214102127d67f381a0b9e.jpg,348,0.30529977127396807
datasets/train_on_2025_all\val\images\frame_00121_jpg.rf.51862acc4c728dfd7d58a45a4b2a6815.jpg,349,0.30479848825593947
datasets/train_on_2025_all\images\GX010665_MP4-0021_jpg.rf.e5806e4bf7b94c36725374d9ecdb7645.jpg,350,0.3047851343906583
datasets/train_on_2025_all\images\GX010664_MP4-0043_jpg.rf.ba2ab4ef9dcc13fc74001d093a672cf0.jpg,351,0.3046244383305482
datasets/train_on_2025_all\images\frame_00172_jpg.rf.5a317a4303fd346f3d0dd092749adacc.jpg,352,0.30453386583702696
datasets/train_on_2025_all\images\frame_00051_jpg.rf.59d65e664e5d9a5850e46f7f264297a2.jpg,353,0.3045147433470623
datasets/train_on_2025_all\images\frame_00014_jpg.rf.9b9bd34dc165431135ddc39fd6827b44.jpg,354,0.3045059687304429
datasets/train_on_2025_all\val\images\frame_00133_jpg.rf.d006fda658276b0b0e3b9fc97d149fd0.jpg,355,0.3044307765679789
datasets/train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.2f48e9422b2776132e8bce5a9b039b72.jpg,356,0.3043980025596055
datasets/train_on_2025_all\images\frame_00100_jpg.rf.8b0feb6cc9b36085d4e59dca973a063f.jpg,357,0.30436051914800416
datasets/train_on_2025_all\images\GX010666_MP4-0142_jpg.rf.dda217082d0474f6c5f3aa124fb37ccd.jpg,358,0.30406067127648734
datasets/train_on_2025_all\images\frame_00090_jpg.rf.30f33aec70cbb56931a078cd73039d67.jpg,359,0.30385133337345654
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.5bb255b8f9c7d615a0cd1fcc69c0c90f.jpg,360,0.30349185334812184
datasets/train_on_2025_all\images\frame_00063_jpg.rf.394adbb257efd2d9e90e54aeebd6724b.jpg,361,0.30349071140191675
datasets/train_on_2025_all\images\frame_00092_jpg.rf.c536c659ef2a431ee6772a68f901c06e.jpg,362,0.3031902373777913
datasets/train_on_2025_all\images\frame_00121_jpg.rf.59d11ebbdabc1a39a7a4dd9fef0fbf7a.jpg,363,0.3029971770991335
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.70030802aadc30a609408af461aa5968.jpg,364,0.30295421321696997
datasets/train_on_2025_all\val\images\frame_00044_jpg.rf.5ae100e9a3fb643ef673a9ce8e4a84b7.jpg,365,0.302828291349021
datasets/train_on_2025_all\val\images\frame_00058_jpg.rf.fdc4e198f10067ef0b2deae150f72d2c.jpg,366,0.3026168055406272
datasets/train_on_2025_all\images\frame_00021_jpg.rf.3d2e5a137659b5572f3ef13cc5a469a8.jpg,367,0.30253740716853844
datasets/train_on_2025_all\images\frame_00043_jpg.rf.6f79656ec36a58aecb68e77169699777.jpg,368,0.30227705000029187
datasets/train_on_2025_all\images\GX010666_MP4-0248_jpg.rf.980302a77336dd4ffe4b6092f93e5946.jpg,369,0.301409035349163
datasets/train_on_2025_all\images\frame_00049_jpg.rf.391b76ea640d7c9279a4a65ee41952c8.jpg,370,0.30122750203768317
datasets/train_on_2025_all\images\frame_00025_jpg.rf.a4b644fa4b6e683f7bbfef5b0dfc3e3e.jpg,371,0.3010285043988026
datasets/train_on_2025_all\images\frame_00063_jpg.rf.60959ef35990a833b741320061683bc5.jpg,372,0.30088316834288603
datasets/train_on_2025_all\images\GX010665_MP4-0265_jpg.rf.b8acd3f7f45211d8cb0e8f43b71a0255.jpg,373,0.30063869994465064
datasets/train_on_2025_all\val\images\frame_00065_jpg.rf.4eaca404fa7ea19bd444819828ac88dd.jpg,374,0.30056288349655147
datasets/train_on_2025_all\images\GX010666_MP4-0271_jpg.rf.49bb0c7b2db0cb00b3e69b63f17781c6.jpg,375,0.30034992125058246
datasets/train_on_2025_all\images\frame_00091_jpg.rf.49a020127958af0f36f0760848f8bac6.jpg,376,0.30031412456195145
datasets/train_on_2025_all\images\frame_00082_jpg.rf.6ecb07a4b683cbca8b782c348f0279d1.jpg,377,0.3002471387501595
datasets/train_on_2025_all\images\GX010666_MP4-0313_jpg.rf.81e7e6c8c29f5f25e422f310253c7eb8.jpg,378,0.3001764048445603
datasets/train_on_2025_all\images\GX010665_MP4-0057_jpg.rf.7add9bb13d4af09973c089e63ef97e0a.jpg,379,0.3000810479131662
datasets/train_on_2025_all\images\GX010666_MP4-0331_jpg.rf.8ce37774b8a202299785469d139f11fe.jpg,380,0.29984076356189476
datasets/train_on_2025_all\images\frame_00023_jpg.rf.5e20a01802ee77676401fc00ddb98f25.jpg,381,0.29980432853694755
datasets/train_on_2025_all\images\frame_00208_jpg.rf.45444d57f6bd5923d9c934f50df136be.jpg,382,0.2992486758379304
datasets/train_on_2025_all\images\frame_00029_jpg.rf.db8a81feef0a818318c4a620d5dba3c0.jpg,383,0.2989927497911886
datasets/train_on_2025_all\images\GX010666_MP4-0229_jpg.rf.f8bfc0ff2089bdc8f3e3deb9dad8d9b2.jpg,384,0.2989427128325518
datasets/train_on_2025_all\val\images\frame_00034_jpg.rf.238e83c9c499f90ec13e5cc9489eaa3c.jpg,385,0.2987306150351952
datasets/train_on_2025_all\images\frame_00112_jpg.rf.69c0bc212b9d42a4e7ebf98b492f38e4.jpg,386,0.29863447650417274
datasets/train_on_2025_all\images\GX010666_MP4-0244_jpg.rf.45debb3fcaeb9ac36806a0a54e77ae0b.jpg,387,0.2985634065825719
datasets/train_on_2025_all\images\frame_00084_jpg.rf.47fc53a43a41a74a33c3c24e77e619f0.jpg,388,0.29852221329244005
datasets/train_on_2025_all\images\frame_00194_jpg.rf.0cf908debb751707cca2d6b1a7a3b78d.jpg,389,0.2984671229915381
datasets/train_on_2025_all\images\frame_00105_jpg.rf.e6821fad66f51d2688d20d4e6091e6b0.jpg,390,0.2982905031250123
datasets/train_on_2025_all\images\frame_00037_jpg.rf.e01c6e859b22a47df967139ecbb8fdc6.jpg,391,0.29809710033787995
datasets/train_on_2025_all\images\GX010666_MP4-0163_jpg.rf.bdebca9e2b090a0307e55958a6fcbd50.jpg,392,0.29808903151320076
datasets/train_on_2025_all\images\frame_00035_jpg.rf.ed37b5c1de8d6a733a7fe727e3606bbe.jpg,393,0.2980185661009894
datasets/train_on_2025_all\images\frame_00095_jpg.rf.a28e8f2e08382d511ce94047cb89c7ce.jpg,394,0.29773954645654777
datasets/train_on_2025_all\images\frame_00146_jpg.rf.c44f59bbbf476edb3ffcd6e16481eedb.jpg,395,0.2972338488693525
datasets/train_on_2025_all\images\GX010664_MP4-0099_jpg.rf.391b5df9ba0ed8c4305f072faafdad86.jpg,396,0.2971462644363528
datasets/train_on_2025_all\images\frame_00014_jpg.rf.2eea9a9106aa9182cc2914addc168882.jpg,397,0.2966325678380401
datasets/train_on_2025_all\val\images\frame_00046_jpg.rf.756fd9d0c53212d4daf52adaab118ff7.jpg,398,0.29650674884454775
datasets/train_on_2025_all\images\frame_00029_jpg.rf.f90bd29d1e14571a907a0fc4492e30d4.jpg,399,0.2965034493213177
datasets/train_on_2025_all\val\images\GX010666_MP4-0198_jpg.rf.80852bfeb84ac4e5c828dd93a3d5146e.jpg,400,0.29609638559877766
datasets/train_on_2025_all\images\frame_00143_jpg.rf.77146ed7c19c7b4c57221469eb47f4c8.jpg,401,0.2960805833891257
datasets/train_on_2025_all\images\frame_00118_jpg.rf.3d7031cdcced808879ec8b1e471662cd.jpg,402,0.2958449454997811
datasets/train_on_2025_all\images\frame_00028_jpg.rf.c77a82685594ecbee8924d7c50865acb.jpg,403,0.2958098309169057
datasets/train_on_2025_all\val\images\GX010665_MP4-0119_jpg.rf.5f1aa092febd98b62c66ae83ed4bc8fe.jpg,404,0.29577970844519863
datasets/train_on_2025_all\images\frame_00023_jpg.rf.6560fb4675063ff9339f219997231f43.jpg,405,0.2956243400470357
datasets/train_on_2025_all\images\frame_00035_jpg.rf.77081af4b19d9c287fc1e726f68d0b80.jpg,406,0.29556208274268175
datasets/train_on_2025_all\images\frame_00082_jpg.rf.709df099765c3541c1032c46ab487b09.jpg,407,0.2953966566351699
datasets/train_on_2025_all\images\GX010667_MP4-0033_jpg.rf.4ff3b9f2e18e6e98dc5fcffbcda70eee.jpg,408,0.29535456541326605
datasets/train_on_2025_all\val\images\GX010668_MP4-0051_jpg.rf.1093c2416a6da9c9d803a6a59cefe382.jpg,409,0.29531174792056386
datasets/train_on_2025_all\images\GX010666_MP4-0097_jpg.rf.0c95b7ed59e77795519b8e31ff541a53.jpg,410,0.2951325535933652
datasets/train_on_2025_all\images\frame_00027_jpg.rf.9588b5e343899cd273aa55b75f0032ad.jpg,411,0.29482366510404384
datasets/train_on_2025_all\images\frame_00135_jpg.rf.8d19f6ea905447d4f6f4db95cf0bf4c3.jpg,412,0.294626840587758
datasets/train_on_2025_all\images\frame_00129_jpg.rf.7aa167205db888afb3d7b2ef8f915503.jpg,413,0.29422645292063276
datasets/train_on_2025_all\val\images\GX010666_MP4-0158_jpg.rf.6edef0b1b957b68aea0d7a0a92c35db8.jpg,414,0.2938322218611579
