image_path,split
datasets\train_on_2025_all\images\GX010665_MP4-0021_jpg.rf.ed4fda92ba0f117676c2622240fd5566.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0028_jpg.rf.a5ca2ceee9a17361e7b3d08e0db3afe4.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0059_jpg.rf.ca9bd4aee400f9209fc76ed1310b61b0.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0059_jpg.rf.d1cf532ed6b6814657b47397dc64bc20.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0063_jpg.rf.da4bc323a0e859b40c9429b44058013f.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0089_jpg.rf.7fe0e9657fa1a72a2708896f9ebef5ed.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0113_jpg.rf.8c61e44efffcfbab81d3d4f641461bc2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0116_jpg.rf.6c71b4a60f6d6e167fc5c3569c75a3e2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0128_jpg.rf.60c8aec1d00c70e12a8c6a21fc7c91a3.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0135_jpg.rf.a67e59dabd6b23ef1153ed18978df9a4.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0139_jpg.rf.12eaaa7163d6f7393eca5238b9e30da2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0196_jpg.rf.8b718b6b622f0db8841c6674076b55fc.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0203_jpg.rf.9544a3d1cb4dff4e1171cc8d130b67ef.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0204_jpg.rf.ac8ec5492aaafe296198564e2560eae7.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0206_jpg.rf.b7a9c0588c3aca78fa42f961fb9e0753.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0242_jpg.rf.9f3e02a7799c1773616748f80c8e37f2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0243_jpg.rf.6eeebe6de543a1eb5dfd1a3b75fd5d0f.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0267_jpg.rf.89485987d12b7a0b530693b1620f16c4.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.ded6cce5d639e0ce764c33a90577586d.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0016_jpg.rf.e0760cbbbedb6fead0abd236928de608.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0044_jpg.rf.5c584fd873e5d7ef0c64e1c1171e2e64.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0056_jpg.rf.159ea6c89ccd6641678684719e521167.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0083_jpg.rf.1138a40269e7bbc40c983917a1390fe8.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0100_jpg.rf.93182386893c35ca15f2a6e57d022623.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0106_jpg.rf.73fa9eecd42d6582ecb64ad266e3c131.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0138_jpg.rf.c8f31b83cb2c4207c1492f2f3671e9fd.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0139_jpg.rf.dcf90250b497ab299407200695d3e07d.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0147_jpg.rf.eb40812099a25e93b2e0098b89d6e934.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0150_jpg.rf.3da5b139deb5c1339a83e861591b57d9.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0159_jpg.rf.5f8355541de31b08b2d0ba072237210f.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0161_jpg.rf.af237fdb0ea95cebd9938d5ec30d7be7.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0162_jpg.rf.86dc7ca5f56570b58f6038bec9f4ad20.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0164_jpg.rf.a179827a07d2d7e474cb55e645948295.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0171_jpg.rf.1c7516576d284f20ea2b6c55c0196473.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0178_jpg.rf.d552a067f5d78ef0949e2259b0a93d21.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0184_jpg.rf.4fa0ee02a81f8f70bbbeb4ca5582b0ea.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0185_jpg.rf.40388c56d9b0ca52d9facdda9509e263.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0187_jpg.rf.5fd44cda6ace0f37958a27b738e8df80.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0187_jpg.rf.cf744328786a0109e02ec6aa7061fd26.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0194_jpg.rf.0f7d6d56318782aad07b413f4e75908d.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0194_jpg.rf.1062958b1c75723d9ec4817507cd9b3a.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0194_jpg.rf.c5570f731b4198c9101d8ae5118781e4.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0203_jpg.rf.c8720c4d742e6f04e580e268f8fd6880.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0205_jpg.rf.535948819d54267c35bc97fc5eeee964.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0210_jpg.rf.2a8538dd18b6e5de821fa0588e54d7cd.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0215_jpg.rf.09fa113ca5ec8cc003b83014d06dd112.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0215_jpg.rf.d85fcfac544e2870f4844df364a63b44.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0221_jpg.rf.a7b8f500f71bf7222a1a51ebc0e1df30.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0223_jpg.rf.a9a0b71e6a3ee7ff6187dbb23927d430.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0236_jpg.rf.f3e4f768f645fc75869fbd929e47f665.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0244_jpg.rf.b4e60c0ecd2de04f3b7bfa859ee463c3.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0249_jpg.rf.c4c26ed2d166b9deb9fc31d15581dc69.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0257_jpg.rf.bd5cbe9c837f7f365346f89ff6c17a76.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0259_jpg.rf.b35daf3075eb23a5ee1bec3e101dde2b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0265_jpg.rf.4831e1784d0006486b7d02b28482f619.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0286_jpg.rf.188746edd256d352cbcda4c4068236dc.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0295_jpg.rf.af4a82c0209914dbf14df75477f3ffaf.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0302_jpg.rf.fe91c308598096d2c5068267830d41ab.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0306_jpg.rf.510bdd4e207497a225938f10e6227a3c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0306_jpg.rf.86fa0ac0caf195213ce0fae4faa896ea.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0318_jpg.rf.9afde6c6ff8161c779b7aa014c630577.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0320_jpg.rf.7315d2642d52d03c50e7889e97a2d393.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0337_jpg.rf.28dff73729102bdfa7e7dc33781aaea4.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0343_jpg.rf.6d5bab6b2fa9ae2b2d9236dd90bd6982.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0011_jpg.rf.1b42d6f2f53648061614a26065e88b93.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0027_jpg.rf.1d926a44d344816703e93255afc1f746.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0028_jpg.rf.1133f36e2c1504a72505b90029a1a80f.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0031_jpg.rf.1dfd53e7cd8f7a21f6f0aef52ede9984.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0037_jpg.rf.8761695133d5c3146a86fc45bbe8a787.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0041_jpg.rf.ac2c58d68872ce3e5bfc1f32a29f0533.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0044_jpg.rf.05780a88b3d0708ff9429804fa7ac7c5.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0045_jpg.rf.9b9de2dc18b4e46652f6881545ee8a7d.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0011_jpg.rf.5232a7649214c73841239d6d5dbb4c63.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0026_jpg.rf.0272e54256752302a70b4b2a83327529.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0027_jpg.rf.96ab80e7cdfd27db21cc70924d7ebe22.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0030_jpg.rf.bad1db2406b6ef7e205b3d6756da432d.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0032_jpg.rf.49df7a85e93b6486a75f9b82383c7df5.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0041_jpg.rf.0eabd2885454da759586a753eef31a8c.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0047_jpg.rf.7db8667733213d10e3306d6c7be75e26.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0052_jpg.rf.181179940c92aa57efc53e3de59d1b0e.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0052_jpg.rf.f79cce009715e294f3a624a19d3ff4b3.jpg,train
