image_path,split
datasets\train_on_2025_all\images\GX010665_MP4-0193_jpg.rf.de34a33540e2e12f2e00011ec7378a7c.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0195_jpg.rf.a235a811c1f250ad7ef6328b5c4943c3.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0196_jpg.rf.1bc91ddca75ecbe60f3502e22340a53d.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0202_jpg.rf.05707d2d54ce55f3c1d943c063d2d3eb.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0202_jpg.rf.5d5aa781b58f3ee613939e8ae0949c35.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0203_jpg.rf.78bea453516a015710eaa82ccc3a54c2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0204_jpg.rf.ac8ec5492aaafe296198564e2560eae7.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0204_jpg.rf.f2842c6f9aede336513a094092984662.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0206_jpg.rf.c60a8c2a59c20a76d85a19f6c6104e52.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0217_jpg.rf.368f015f501164054a4d9ab7714e14fe.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0242_jpg.rf.9f3e02a7799c1773616748f80c8e37f2.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0246_jpg.rf.b8c6bfb1b4817671897e1a1f31e2c87f.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0252_jpg.rf.cc9fc3f13f65ab6676a8a8664c6f40f0.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0255_jpg.rf.c547f44cc69336f02d99eac05606b899.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0258_jpg.rf.ad9be34e75f45267d7e7ce4d1e4477c1.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0265_jpg.rf.dac32cdc01355953045936c7cf6ca89c.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0266_jpg.rf.723b871b18890719dd376095fd59f962.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.4cf21211931fb61cb76b45282169ecf2.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0007_jpg.rf.6b820df671dd91e746ab9a48024fd966.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0011_jpg.rf.075c2b38ca27305d448e7885f945cedb.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0015_jpg.rf.b662e0f1ef6877ae3eff94e93be2086c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0017_jpg.rf.bf2fb0fdbc22a5705e69271937105032.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0021_jpg.rf.30c1cd81b0c1c1b7d3c98202b1169668.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0024_jpg.rf.51fb474a33f0d38e9df83cc997d1e071.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0024_jpg.rf.e804dfc54d651732b133faf38987e5d7.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0045_jpg.rf.93e3835ebda75f6e407a8dbbce6139a4.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0062_jpg.rf.390ecd914d57a1dc6adf9647627dd189.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0089_jpg.rf.8d1b03aac552dd7ce192573f1d09842f.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0097_jpg.rf.0c95b7ed59e77795519b8e31ff541a53.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0100_jpg.rf.93182386893c35ca15f2a6e57d022623.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0105_jpg.rf.3a3c59158503fec4edacbb59584dc227.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0106_jpg.rf.73fa9eecd42d6582ecb64ad266e3c131.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0133_jpg.rf.6f4690f5840ebefa437c64a4d1791fec.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0136_jpg.rf.fd16c6902489aa5bac31fd0aacc307ac.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0138_jpg.rf.e2f34b34fb888e564d8ce0bdb7ac4c80.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0139_jpg.rf.dcf90250b497ab299407200695d3e07d.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0142_jpg.rf.b602cad639b4aa145befff0fa559f393.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0148_jpg.rf.1f3d0a8d65f5f6fd85bcc1a979937f64.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0158_jpg.rf.4c572973d94751f1317d4be6923cb4f9.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0163_jpg.rf.b1e929af3d9b8eba18923a12a9bb9404.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0163_jpg.rf.bdebca9e2b090a0307e55958a6fcbd50.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0171_jpg.rf.5892df0c9b680b17d687a289dc7bf3fd.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0174_jpg.rf.e6399b7bc5b4dea7d41283ab5627802b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0181_jpg.rf.827bdda7c9926d29e700ea6a777b0928.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0184_jpg.rf.ca2d2b25f35affe635b905d0275be346.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0188_jpg.rf.c8627dca2b0b9385c8faac662932d8d7.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0189_jpg.rf.77fdee90b9a4a11e81201c02af0d2ef9.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0192_jpg.rf.72e880c4f038d84a489b78ffd2548522.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0192_jpg.rf.82de175dd379ee194d3192d21afb5273.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0200_jpg.rf.c3a9e9170c77a8dcb74e165d528ef0c2.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0209_jpg.rf.fec33784833508f57e306df9a2e9492a.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0213_jpg.rf.3f37a5a0a36239ebb06fc4dfe704192c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0214_jpg.rf.ddd844e8752a00af32758e4abfe25dc6.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0220_jpg.rf.f1a51d7821618007fbae8a311a109dcb.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0224_jpg.rf.57c77517b268717283722d00aa8530d2.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0232_jpg.rf.3d3ee4f2dbe2c386cbc7f996ec4f42f0.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0233_jpg.rf.ee7adcecef2ecef160d9111c3024a6ee.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0237_jpg.rf.c6a8286f4911e29664929f50f2d9bc47.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0238_jpg.rf.cf35732d2b7e5f03386490ee48cfacd1.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0243_jpg.rf.373368c29a5a8c0855dbba72cb6e2a2c.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0247_jpg.rf.c10223a8c6bafd9af39a57bd57e3516b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0250_jpg.rf.330cb86eac42bf24caeef5331b546149.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0262_jpg.rf.2db3f92a4add9047b6b271e0c71bda78.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0264_jpg.rf.0c5afebcde9c625d909af8070bb5686b.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0305_jpg.rf.ab108c990177ac5837aab9b46490ea21.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0310_jpg.rf.cbc11e24136832c3e5b62741d3057572.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0312_jpg.rf.41a55ec393ce8c33e3ae958969a05685.jpg,train
datasets\train_on_2025_all\images\GX010666_MP4-0341_jpg.rf.1e6125f94faff70eabd1db25f6780121.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0013_jpg.rf.3c9962441091101677864a846c272740.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0014_jpg.rf.524b32a6f2e88b9cbaa1fa4876c68c61.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0019_jpg.rf.f615b8576124222ebc5efae82a86c284.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0020_jpg.rf.11910a990f70f4083fc6e87bba0857d8.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0032_jpg.rf.3ac8a6b5bc9387555567baec876234b6.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0040_jpg.rf.d820e8ced5250cf63e279b01e6d7eb46.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0041_jpg.rf.3c1f7e5b4f131c2db3487f9ca330d699.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0042_jpg.rf.67d0b052b5f5941ccaaf31ec863ed0c5.jpg,train
datasets\train_on_2025_all\images\GX010667_MP4-0043_jpg.rf.2b629a651c77459c4793ec386bdee9e8.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0021_jpg.rf.b44db91c55365af02b9dd76c1ff7e3d1.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0022_jpg.rf.dced07a205ff70daf296671aea5d5742.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0022_jpg.rf.f0c4104b9cde5591ac2e1fec571ff046.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0031_jpg.rf.fefd527de37bfce52ee3d0a27dfa4934.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0048_jpg.rf.809bba437ca3556388135b67ddb0aec1.jpg,train
datasets\train_on_2025_all\images\GX010668_MP4-0049_jpg.rf.e4abe9c494ecd1602860c1239da65924.jpg,train
