image_path,selection_order,distance_at_selection
datasets/train_on_2025_all\images\frame_00226_jpg.rf.218d96c1f72b455434ee473bba1672c2.jpg,209,0.33220329956533406
datasets/train_on_2025_all\images\GX010667_MP4-0018_jpg.rf.9ac0559f6e07f9a599fbb572e16cf1aa.jpg,210,0.33175611701357643
datasets/train_on_2025_all\images\frame_00064_jpg.rf.0d700a940b6900e77086213be4e53d85.jpg,211,0.331040200115167
datasets/train_on_2025_all\images\frame_00024_jpg.rf.9288bfda87a819f14c3c14f353141405.jpg,212,0.3305885906452109
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.387e2b6eef7d94eddb15294e20daaab8.jpg,213,0.3305174884159531
datasets/train_on_2025_all\images\GX010668_MP4-0028_jpg.rf.c6fefb06583fb140fcf1f9c43206c21a.jpg,214,0.33038481806801917
datasets/train_on_2025_all\images\frame_00005_jpg.rf.ce60b95c400ab73280a4d974431fbdf8.jpg,215,0.3300762739068231
datasets/train_on_2025_all\images\GX010664_MP4-0085_jpg.rf.e01ce4c22dc6a7c773c1207a43efd03f.jpg,216,0.32953085709198826
datasets/train_on_2025_all\images\frame_00099_jpg.rf.e46b35da7299b159c1b5ddb7a6e85744.jpg,217,0.32934358992452356
datasets/train_on_2025_all\images\GX010666_MP4-0235_jpg.rf.1df35261b7bb961f15d3f10839f4bee7.jpg,218,0.3292514748687107
datasets/train_on_2025_all\images\frame_00087_jpg.rf.6a67fb71c65caa779c3c9f99d5bfa803.jpg,219,0.3292283193728523
datasets/train_on_2025_all\images\frame_00076_jpg.rf.3cb5f9fc2c76cbb07f9f51267885cdf2.jpg,220,0.32907380029077704
datasets/train_on_2025_all\images\frame_00077_jpg.rf.0094f8567360cde1c057e00ef39b4228.jpg,221,0.3289864720682378
datasets/train_on_2025_all\val\images\GX010665_MP4-0108_jpg.rf.5fe6fc3f438e32420992750d736dd8de.jpg,222,0.3287602144152438
datasets/train_on_2025_all\images\frame_00011_jpg.rf.b66e39b2805515df290d32ae4e69c027.jpg,223,0.3283192435533898
datasets/train_on_2025_all\images\frame_00028_jpg.rf.867a66856532e392d2982a736618bdbb.jpg,224,0.3280015545647282
datasets/train_on_2025_all\images\frame_00080_jpg.rf.469aa433cf7ed4698986d8666b8dd077.jpg,225,0.32784101600519155
datasets/train_on_2025_all\images\GX010666_MP4-0249_jpg.rf.20c64e63a5ba1abeac1d0f605db40a6c.jpg,226,0.3278107975839919
datasets/train_on_2025_all\images\frame_00075_jpg.rf.b107b6ee16660b3db586b8f6ebd09bc2.jpg,227,0.32748392972892043
datasets/train_on_2025_all\images\frame_00082_jpg.rf.1f0fae801d220051008dcf07c3454ecb.jpg,228,0.3273010298510814
datasets/train_on_2025_all\images\frame_00128_jpg.rf.e2d3703ea001b6f133ba292cc8b0e99d.jpg,229,0.3270572552984556
datasets/train_on_2025_all\images\frame_00107_jpg.rf.6bfd86ab27525baf10a6d6b7eb549c2f.jpg,230,0.32696255116242207
datasets/train_on_2025_all\val\images\GX010665_MP4-0128_jpg.rf.c021939037661ac7032afb4190379c60.jpg,231,0.32692871728568945
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.1a3507b58d62c2b53bf3b9fc234772f5.jpg,232,0.3267651345500504
datasets/train_on_2025_all\images\frame_00125_jpg.rf.76a359491a93abfbe591b3e6ad556163.jpg,233,0.3267302629528304
datasets/train_on_2025_all\val\images\frame_00029_jpg.rf.168b1fd4d5133a42821fdf083ca165c4.jpg,234,0.3264150801758902
datasets/train_on_2025_all\images\GX010665_MP4-0273_jpg.rf.4cf21211931fb61cb76b45282169ecf2.jpg,235,0.32636735310360254
datasets/train_on_2025_all\images\GX010665_MP4-0088_jpg.rf.28457939a925f5c7c48b45c5c6318ef7.jpg,236,0.3261481538467308
datasets/train_on_2025_all\images\frame_00044_jpg.rf.fc9f4b6ba79675ee1cbf7fffeb357f9f.jpg,237,0.3254514224460695
datasets/train_on_2025_all\images\frame_00012_jpg.rf.5f59c1f919c599da973037db994c8b0f.jpg,238,0.32539904922550855
datasets/train_on_2025_all\images\frame_00046_jpg.rf.8e97cf14197d246f726eac05bf1b8591.jpg,239,0.32456898903924797
datasets/train_on_2025_all\images\frame_00192_jpg.rf.c75cff2dcaee40e24c42ec2067eff920.jpg,240,0.32432745314934636
datasets/train_on_2025_all\images\frame_00135_jpg.rf.6c7f167fa13ebf875aa8ae86deb388ec.jpg,241,0.3239992362143532
datasets/train_on_2025_all\images\frame_00115_jpg.rf.4d356b7cc359605444bd1fdaa19e5c02.jpg,242,0.3236964943408496
datasets/train_on_2025_all\images\GX010668_MP4-0032_jpg.rf.49df7a85e93b6486a75f9b82383c7df5.jpg,243,0.3236650367210635
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.53f5eff50788119f7e7317099ed5a06d.jpg,244,0.3233825378580391
datasets/train_on_2025_all\images\GX010666_MP4-0055_jpg.rf.6887713607d21251e80fc7815f9b5c63.jpg,245,0.3231576347457805
datasets/train_on_2025_all\images\frame_00112_jpg.rf.cb21932a734bc66a23f757a80e283228.jpg,246,0.3230593800729469
datasets/train_on_2025_all\images\GX010666_MP4-0281_jpg.rf.f74f3beaf729a406e0a3582b92002588.jpg,247,0.32300513975539874
datasets/train_on_2025_all\images\frame_00074_jpg.rf.6341fcfd1257c9c041786a039a4e6300.jpg,248,0.32269949117445196
datasets/train_on_2025_all\val\images\frame_00114_jpg.rf.f1e85a2ff93d0e9b6ffdfaa7e766c6cf.jpg,249,0.32239220005326846
datasets/train_on_2025_all\images\frame_00076_jpg.rf.f0ee4ffc4ccccdf814cbded0c9ce0196.jpg,250,0.3220062222101242
datasets/train_on_2025_all\images\frame_00057_jpg.rf.4cbd5cd02408130bc9331b731159ccc2.jpg,251,0.3219910966895883
datasets/train_on_2025_all\images\frame_00013_jpg.rf.90a25b49b789cdf6bad5fedd717e869d.jpg,252,0.3218615083070855
datasets/train_on_2025_all\images\GX010666_MP4-0312_jpg.rf.73c0df0f9408768820c741cdae3c469c.jpg,253,0.3215351132123796
datasets/train_on_2025_all\images\frame_00200_jpg.rf.abf11aff7933e6ab88779a05dbcc4b14.jpg,254,0.3214927717697744
datasets/train_on_2025_all\val\images\GX010666_MP4-0132_jpg.rf.61d730ff56c12fb19103ae799d159244.jpg,255,0.3213389520111216
datasets/train_on_2025_all\images\frame_00109_jpg.rf.cf98ba0226b2b7cc42cdc752fd574f5a.jpg,256,0.3212758348300835
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.0041c5c4c989c10c303e89a9ec24092c.jpg,257,0.3209686860939996
datasets/train_on_2025_all\images\frame_00097_jpg.rf.d2e10cecec01f1aeefa4a8d24f0931a9.jpg,258,0.32077504677017743
datasets/train_on_2025_all\images\frame_00059_jpg.rf.90e49efdf27325b57cd50736a7a0f60a.jpg,259,0.32072199535943535
datasets/train_on_2025_all\val\images\GX010668_MP4-0046_jpg.rf.b0d1b3e7fa8ae93f9dc5307911be5eb1.jpg,260,0.32071675246378256
datasets/train_on_2025_all\val\images\frame_00115_jpg.rf.e717a0add4db410ce8ee876487c9bc49.jpg,261,0.32035086138200825
datasets/train_on_2025_all\images\frame_00091_jpg.rf.49a020127958af0f36f0760848f8bac6.jpg,262,0.3203044385310951
datasets/train_on_2025_all\images\frame_00114_jpg.rf.4843d2de7385c3146e1425f690b26d0b.jpg,263,0.32018198881597537
datasets/train_on_2025_all\images\frame_00120_jpg.rf.03286f38fcc5c0cc0e27cde063b92931.jpg,264,0.3200310489893427
datasets/train_on_2025_all\images\frame_00131_jpg.rf.5f59d9f65560e78330110343825223fa.jpg,265,0.31992650605043316
datasets/train_on_2025_all\images\frame_00009_jpg.rf.8f4e9c05dfd8ddbb8812213ee54b6512.jpg,266,0.3193469947524448
datasets/train_on_2025_all\images\frame_00046_jpg.rf.662f4df52081221d0bffe610ba874102.jpg,267,0.31927361893975453
datasets/train_on_2025_all\images\frame_00053_jpg.rf.10c22aecff77ca6db0694a12f0ed51a8.jpg,268,0.31911513778746387
datasets/train_on_2025_all\images\frame_00018_jpg.rf.9f273c1f7d6b057e34c98de7bf38df3b.jpg,269,0.3190147318650563
datasets/train_on_2025_all\images\frame_00054_jpg.rf.c2e177a6ff973395bcd1372b8fdb579c.jpg,270,0.3187949504205243
datasets/train_on_2025_all\images\frame_00196_jpg.rf.27928df31a68eaa9dbe21fef14c5544e.jpg,271,0.3185585968408105
datasets/train_on_2025_all\images\GX010666_MP4-0331_jpg.rf.8ce37774b8a202299785469d139f11fe.jpg,272,0.3185021121411992
datasets/train_on_2025_all\val\images\GX010668_MP4-0048_jpg.rf.4d83ad28048489ed983b46a179cf19a0.jpg,273,0.3184922866736923
datasets/train_on_2025_all\images\frame_00024_jpg.rf.52d2c3122664af4a78296563cc100a2f.jpg,274,0.3184092353862255
datasets/train_on_2025_all\images\frame_00161_jpg.rf.39111dbb31dc1a29a478cd71017d39e4.jpg,275,0.31817570667020734
datasets/train_on_2025_all\images\GX010665_MP4-0219_jpg.rf.f8f5dec2b39549188238cb8f2c12bd76.jpg,276,0.31803908280803084
datasets/train_on_2025_all\images\frame_00013_jpg.rf.1899238de463496a8186daabf966c102.jpg,277,0.31803908280803084
datasets/train_on_2025_all\images\frame_00148_jpg.rf.09db0dbc65b8cb06b3d67f8b2896c814.jpg,278,0.31794912220432636
datasets/train_on_2025_all\val\images\frame_00070_jpg.rf.a1e7dbe5838c818508b5212c578bb8bd.jpg,279,0.3175096929228124
datasets/train_on_2025_all\images\GX010665_MP4-0236_jpg.rf.4ea2dc97049ea00d67c2e48736249a64.jpg,280,0.31733984546078514
datasets/train_on_2025_all\images\frame_00014_jpg.rf.3736b8c466391833b4bc665e26c8075b.jpg,281,0.31722163545408166
datasets/train_on_2025_all\images\frame_00116_jpg.rf.18a4e2724349e11594f3182eb93fb0a9.jpg,282,0.31717301659781993
datasets/train_on_2025_all\images\GX010666_MP4-0178_jpg.rf.3205d1496838c8245eded20c93b19ceb.jpg,283,0.31709409660370286
datasets/train_on_2025_all\images\frame_00123_jpg.rf.1949aa6fcfd14a07164efbad80bce888.jpg,284,0.31704833268463434
datasets/train_on_2025_all\val\images\frame_00057_jpg.rf.3d1f5d442cd84db7e89addcc8e2719fe.jpg,285,0.3168013222525521
datasets/train_on_2025_all\images\GX010668_MP4-0011_jpg.rf.4b70994872514a31e1a39521bca354c0.jpg,286,0.3167428683249312
datasets/train_on_2025_all\images\frame_00116_jpg.rf.73f5aea5412dd082e45ae63003202643.jpg,287,0.31639830757647347
datasets/train_on_2025_all\images\frame_00024_jpg.rf.4c524da7088af043126614f712d60a44.jpg,288,0.31610437701332494
datasets/train_on_2025_all\images\frame_00108_jpg.rf.e1aa4854c204f5f6f7d86a9e827d1421.jpg,289,0.3157998374400895
datasets/train_on_2025_all\val\images\frame_00013_jpg.rf.de154efb15418cdd924e3d5402fe9577.jpg,290,0.31506567102754096
datasets/train_on_2025_all\images\GX010666_MP4-0298_jpg.rf.a575105b8613a93e00a448d05db09720.jpg,291,0.31488477123114217
datasets/train_on_2025_all\images\frame_00169_jpg.rf.4a950cfc126a03674614278c8e30014f.jpg,292,0.3146993173214481
datasets/train_on_2025_all\images\frame_00072_jpg.rf.4d492c356a33bb32bf2c0bfddbd0528f.jpg,293,0.3146710300206191
datasets/train_on_2025_all\images\GX010666_MP4-0219_jpg.rf.821b03e17a38da7ac301654981fbb814.jpg,294,0.3146182639782871
datasets/train_on_2025_all\images\GX010664_MP4-0087_jpg.rf.8a8b85bddca5b951f23f333887a14e04.jpg,295,0.31446323193254255
datasets/train_on_2025_all\images\frame_00143_jpg.rf.dd4b4668b1403a0689fb535fba746622.jpg,296,0.31433182412509914
datasets/train_on_2025_all\images\frame_00026_jpg.rf.e31b5029d708ba2b9444a82a9e65554b.jpg,297,0.31432780943396377
datasets/train_on_2025_all\images\GX010668_MP4-0031_jpg.rf.fefd527de37bfce52ee3d0a27dfa4934.jpg,298,0.3141576563094236
datasets/train_on_2025_all\images\frame_00140_jpg.rf.c9f1a1d004cfac8d554f6b0f1ccd30b7.jpg,299,0.3141126719640392
datasets/train_on_2025_all\images\frame_00084_jpg.rf.86ca6d772a18a85c34cb9b09fc624e2d.jpg,300,0.3131002634529256
datasets/train_on_2025_all\images\GX010666_MP4-0296_jpg.rf.55c2d0c421c81f4de09a2a9c6b26041c.jpg,301,0.3130419096813935
datasets/train_on_2025_all\images\GX010666_MP4-0225_jpg.rf.2627af77a636d0ceedcb8dacc2346a7c.jpg,302,0.3128579757633621
datasets/train_on_2025_all\images\GX010666_MP4-0194_jpg.rf.1062958b1c75723d9ec4817507cd9b3a.jpg,303,0.312666907569986
datasets/train_on_2025_all\images\frame_00042_jpg.rf.733bcfb8fc942ace3bfab5a047d3cd76.jpg,304,0.31266334827002124
datasets/train_on_2025_all\val\images\frame_00014_jpg.rf.1a317d65cf64a09942edac87f4f0346d.jpg,305,0.3121537395482046
datasets/train_on_2025_all\images\frame_00010_jpg.rf.6874cef9bb075c881c26b3beaf2bb4c3.jpg,306,0.31201982739059486
datasets/train_on_2025_all\images\frame_00020_jpg.rf.9034c00facbf2733856f3e170459db10.jpg,307,0.31188803818671007
datasets/train_on_2025_all\images\frame_00074_jpg.rf.d5a111eb744552298a852fa93ebc5897.jpg,308,0.3117125531992582
datasets/train_on_2025_all\images\frame_00022_jpg.rf.b77cfea51c2f942f4fcfe7bf9bfe38f6.jpg,309,0.3114699596303664
datasets/train_on_2025_all\images\frame_00111_jpg.rf.93cb990c21c2fbde45c4a2e7ebfba9a3.jpg,310,0.31127925656141586
datasets/train_on_2025_all\val\images\frame_00103_jpg.rf.dcfa70e447e8251d8853370424fd173b.jpg,311,0.3112195748612035
datasets/train_on_2025_all\images\frame_00055_jpg.rf.6044d206d082be83084fd8aa05898326.jpg,312,0.3111940016486928
datasets/train_on_2025_all\val\images\frame_00037_jpg.rf.cc3294623eb214102127d67f381a0b9e.jpg,313,0.31113735430253575
datasets/train_on_2025_all\images\GX010667_MP4-0023_jpg.rf.fbff6355a711d5072f375377d738bc2c.jpg,314,0.31072598493972836
datasets/train_on_2025_all\images\frame_00018_jpg.rf.91f3dd57c0fd328f0cc84e09ec1f98e0.jpg,315,0.3104948797084667
datasets/train_on_2025_all\images\GX010665_MP4-0059_jpg.rf.d1cf532ed6b6814657b47397dc64bc20.jpg,316,0.31022307886258393
datasets/train_on_2025_all\images\frame_00016_jpg.rf.48cace9049b4cd9c1a5c40af1b489d53.jpg,317,0.31021245438328526
datasets/train_on_2025_all\images\frame_00031_jpg.rf.b7cfb5ff4ba804d899ca1ba5b3fec87e.jpg,318,0.3101848248955719
datasets/train_on_2025_all\images\GX010667_MP4-0040_jpg.rf.a96c0492d44d3d29bab4213056d28a7d.jpg,319,0.31005171551574984
datasets/train_on_2025_all\images\frame_00057_jpg.rf.08069eac9fded06aae0e0c1e6693da16.jpg,320,0.3100049887171368
datasets/train_on_2025_all\images\frame_00187_jpg.rf.ec1a63e9583601b967401351d0c55e70.jpg,321,0.30992756662714505
datasets/train_on_2025_all\images\frame_00085_jpg.rf.6cbf5cf3e20e7c34b749020a3e1b984d.jpg,322,0.30973392990482573
datasets/train_on_2025_all\images\GX010666_MP4-0199_jpg.rf.6be19237689989f2aa5e5055bd9edd4e.jpg,323,0.30938145928139565
