image_path,split
datasets\train_on_2025_all\images\frame_00047_jpg.rf.51bd6fcfac209707abb864dfa1e1c203.jpg,train
datasets\train_on_2025_all\images\frame_00047_jpg.rf.ed5c35ad4b0d1ec610b0ec9b3884da00.jpg,train
datasets\train_on_2025_all\images\frame_00048_jpg.rf.4af94e2b59a0489bad1d80552508a8b2.jpg,train
datasets\train_on_2025_all\images\frame_00048_jpg.rf.bf4fd20ab62adc210fc7ac2ce0918b9c.jpg,train
datasets\train_on_2025_all\images\frame_00051_jpg.rf.0d63d86bb60b3beb0783f3cba106eb07.jpg,train
datasets\train_on_2025_all\images\frame_00051_jpg.rf.19bea96ec9f9b6316709704444db0f0f.jpg,train
datasets\train_on_2025_all\images\frame_00052_jpg.rf.51220c9dc71a15d0704d5413b5bd63a8.jpg,train
datasets\train_on_2025_all\images\frame_00052_jpg.rf.d6aff11d03cac34caa3d17ae7f0b8593.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.d7874e257fcdec1dfe6e28a7cc479e65.jpg,train
datasets\train_on_2025_all\images\frame_00053_jpg.rf.f74e59f4fb178e8c088ff2a667adf86a.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.cf36a5f53c7ad15b7d097f880e047b08.jpg,train
datasets\train_on_2025_all\images\frame_00054_jpg.rf.f42679ee50b530d37c29aea222eb2f17.jpg,train
datasets\train_on_2025_all\images\frame_00055_jpg.rf.6044d206d082be83084fd8aa05898326.jpg,train
datasets\train_on_2025_all\images\frame_00055_jpg.rf.f6a334906211942ebf70f801f6ba26df.jpg,train
datasets\train_on_2025_all\images\frame_00056_jpg.rf.bfde35abefc2c6cac9dc1006b37dab24.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.2cd8164f6ed087b9aaa601e19fbd6160.jpg,train
datasets\train_on_2025_all\images\frame_00057_jpg.rf.86a55ea6a1e28b4e97bd5b49b76fb2e5.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.020bfcba74f3fb6cee1e0dcf0ce0073f.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.1e183b2d76399b34775154aa2605973c.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.a36be9d092f90c4048a374a5504b2448.jpg,train
datasets\train_on_2025_all\images\frame_00058_jpg.rf.a90a6c2c0eea84ad6c0df395ed10721e.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.372208ded4dcb711b3480a950663d0dc.jpg,train
datasets\train_on_2025_all\images\frame_00060_jpg.rf.9b4fb6783022ba1eb6092e21fa446b94.jpg,train
datasets\train_on_2025_all\images\frame_00061_jpg.rf.78791ebade3bd58f38237fef2466f03b.jpg,train
datasets\train_on_2025_all\images\frame_00063_jpg.rf.f3d9fc129aa922a9ba5016f6c3a8dc98.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.0d700a940b6900e77086213be4e53d85.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.a20a0990d013ffea8951be4c61b55ded.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.acf7efe61166538d26cdbe6a3f505e67.jpg,train
datasets\train_on_2025_all\images\frame_00064_jpg.rf.f69e394c2a71c164ddeb407e6b45a743.jpg,train
datasets\train_on_2025_all\images\frame_00065_jpg.rf.111a765e54570e95e403211dbac659cc.jpg,train
datasets\train_on_2025_all\images\frame_00065_jpg.rf.2fecb18c022aacb567fe8a347423d75c.jpg,train
datasets\train_on_2025_all\images\frame_00065_jpg.rf.887a8341a26f4a53e6785537d08e9941.jpg,train
datasets\train_on_2025_all\images\frame_00066_jpg.rf.4da7e289467ccb7b657348e6a1d82dad.jpg,train
datasets\train_on_2025_all\images\frame_00067_jpg.rf.628c0b6dd5c04f5e207bb0416fa3ac01.jpg,train
datasets\train_on_2025_all\images\frame_00068_jpg.rf.a67bab7791e286797ba38ec753e2c5a3.jpg,train
datasets\train_on_2025_all\images\frame_00068_jpg.rf.b13f1309326e3be0896e5eae8c19cd0e.jpg,train
datasets\train_on_2025_all\images\frame_00069_jpg.rf.5c19e671d57e808a75859b2a65e61b4e.jpg,train
datasets\train_on_2025_all\images\frame_00070_jpg.rf.304f3ab90a7aee2851d1e89274c6ed86.jpg,train
datasets\train_on_2025_all\images\frame_00070_jpg.rf.fa964a70afd34f12943b6b50263bca5a.jpg,train
datasets\train_on_2025_all\images\frame_00072_jpg.rf.cd24d2954405038196b19ec0db172ffc.jpg,train
datasets\train_on_2025_all\images\frame_00073_jpg.rf.218ae9bf196314413e299453cdf0637f.jpg,train
datasets\train_on_2025_all\images\frame_00073_jpg.rf.c5b4fb51469502f736911f1cd7943147.jpg,train
datasets\train_on_2025_all\images\frame_00073_jpg.rf.cb206bb096c73e0fd0cf2bbd8e63e023.jpg,train
datasets\train_on_2025_all\images\frame_00074_jpg.rf.4f8236ced638522b54875eeae2f78fec.jpg,train
datasets\train_on_2025_all\images\frame_00075_jpg.rf.b107b6ee16660b3db586b8f6ebd09bc2.jpg,train
datasets\train_on_2025_all\images\frame_00076_jpg.rf.8150792c48a14f4a6093f6e78fbb90bd.jpg,train
datasets\train_on_2025_all\images\frame_00076_jpg.rf.f0ee4ffc4ccccdf814cbded0c9ce0196.jpg,train
datasets\train_on_2025_all\images\frame_00076_jpg.rf.fd8678a9ae684e8234dcb6c0e937b2c5.jpg,train
datasets\train_on_2025_all\images\frame_00077_jpg.rf.13cc7cb6c80a9bcb4942477416461267.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.170475c7e1db5b5f4b519ff82454c636.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.32249801d882be3b4913c1d8c9e83d14.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.d037d579470633f958a66795ae987b27.jpg,train
datasets\train_on_2025_all\images\frame_00078_jpg.rf.eab9b1243312c1fa1f7675e87ee7d448.jpg,train
datasets\train_on_2025_all\images\frame_00079_jpg.rf.728a0a9479baaa9797f8133e7d915e4f.jpg,train
datasets\train_on_2025_all\images\frame_00079_jpg.rf.d5d28d8a5eca384dc1dc208ad39df2c1.jpg,train
datasets\train_on_2025_all\images\frame_00081_jpg.rf.1c444e2c1adb09a3da6657ae99710a30.jpg,train
datasets\train_on_2025_all\images\frame_00081_jpg.rf.b00049b30bec89db2977c5dec5d074c4.jpg,train
datasets\train_on_2025_all\images\frame_00082_jpg.rf.063d8f328d3283895b0ec095d65cce50.jpg,train
datasets\train_on_2025_all\images\frame_00082_jpg.rf.ecd26f50652ac7457fa23bc83dc0ca39.jpg,train
datasets\train_on_2025_all\images\frame_00083_jpg.rf.177135d23af9ed1b0dd194b4cebfea02.jpg,train
datasets\train_on_2025_all\images\frame_00083_jpg.rf.7cb7fbf9d640148e9e1e20846c9a0e59.jpg,train
datasets\train_on_2025_all\images\frame_00083_jpg.rf.9607906f487bb5d7bbee5ae8d622b187.jpg,train
datasets\train_on_2025_all\images\frame_00083_jpg.rf.f18de3c9817e55b9755093d0e552dc04.jpg,train
datasets\train_on_2025_all\images\frame_00084_jpg.rf.47fc53a43a41a74a33c3c24e77e619f0.jpg,train
datasets\train_on_2025_all\images\frame_00084_jpg.rf.b03fdbbeed3d555106412116f4ba62c5.jpg,train
datasets\train_on_2025_all\images\frame_00085_jpg.rf.fcbe9a885e3254846da5e39e39df7076.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.9d925ed0828f2d28c440c1f70764ee62.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.e9378952f52cfdeb79796f81477908e3.jpg,train
datasets\train_on_2025_all\images\frame_00088_jpg.rf.ebecc63fddba84b66d9fb72b958e09e4.jpg,train
datasets\train_on_2025_all\images\frame_00089_jpg.rf.65357cb4c83c6223d5b3f2cfdb4bf7ae.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.7bb1bdf5d4103856e5f721236f29d813.jpg,train
datasets\train_on_2025_all\images\frame_00090_jpg.rf.b38b94e1f8466f86b0794254433f0e63.jpg,train
datasets\train_on_2025_all\images\frame_00091_jpg.rf.9e21a184196a39949dc2b962f9ee8710.jpg,train
datasets\train_on_2025_all\images\frame_00091_jpg.rf.bbbc7a96b4f205b7acb274fece3594ff.jpg,train
datasets\train_on_2025_all\images\frame_00091_jpg.rf.eb58b6570b5d5863afe9af6143227bfd.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.271d5ab25dfcfaa99eeb0b9a9d21a4d9.jpg,train
datasets\train_on_2025_all\images\frame_00092_jpg.rf.e6d1fed4322e6020e638f9f560df7cc4.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.5f7bd94e923560a3fca2e892c7921fc7.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.7a49d46dc68fb93f5e9a3aaf771c702d.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.9ae7647d2480453df9552d026bb6935a.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.ae171a20e6af5a9ef50e6feb3ff4753c.jpg,train
datasets\train_on_2025_all\images\frame_00093_jpg.rf.b5ac52c15d5ce6945c88cc4018240bcf.jpg,train
datasets\train_on_2025_all\images\frame_00094_jpg.rf.f7e73ba53b2612f8b092654d792a13d5.jpg,train
datasets\train_on_2025_all\images\frame_00095_jpg.rf.6715de46c6e4842046de99a1d999b9f2.jpg,train
datasets\train_on_2025_all\images\frame_00096_jpg.rf.e538ab7f15211b59a67584363b50e54e.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.c95137855b1c0b04c0cc726eaae02669.jpg,train
datasets\train_on_2025_all\images\frame_00097_jpg.rf.d2e10cecec01f1aeefa4a8d24f0931a9.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.90d8f23910b11d6b27e6c9fc9f07baf9.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.db7b17a68edd2ede531c5e0abf92bb30.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.e46b35da7299b159c1b5ddb7a6e85744.jpg,train
datasets\train_on_2025_all\images\frame_00099_jpg.rf.eb5b69ba439af0ff705fa68b38432c26.jpg,train
datasets\train_on_2025_all\images\frame_00101_jpg.rf.456db364053d589b5146839f799eee5d.jpg,train
datasets\train_on_2025_all\images\frame_00102_jpg.rf.02cb9814887c6708aff5be8b9e390b31.jpg,train
datasets\train_on_2025_all\images\frame_00102_jpg.rf.7f5acb416bf69cbe38f1e9b2dbf1d9ee.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.b01aa879d3a3ec42573232f6f6eb4c66.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.cd17b01b2679fbdddc5bece7681ed711.jpg,train
datasets\train_on_2025_all\images\frame_00103_jpg.rf.ee0047dbd8ef27c3bc20335c85779a66.jpg,train
datasets\train_on_2025_all\images\frame_00104_jpg.rf.1593257adfa87dd48549a0b5f3afe258.jpg,train
datasets\train_on_2025_all\images\frame_00104_jpg.rf.c555d13216f6888f3c17b3e94a60d939.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.3f579cbbd0cbe112e23b3da1ef8b22fe.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.5ff8cec398ad8bb8a121691fc3d91491.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.a17b5c916ad4231a427df4573fa8d445.jpg,train
datasets\train_on_2025_all\images\frame_00107_jpg.rf.af6529d2365de369b48f79ac8ac1f2df.jpg,train
datasets\train_on_2025_all\images\frame_00108_jpg.rf.295016a819fae9d9a701eab98651587e.jpg,train
datasets\train_on_2025_all\images\frame_00108_jpg.rf.75a6d29f4ca6297ddb6dc68469f61cf7.jpg,train
datasets\train_on_2025_all\images\frame_00109_jpg.rf.cf98ba0226b2b7cc42cdc752fd574f5a.jpg,train
datasets\train_on_2025_all\images\frame_00110_jpg.rf.5b15f5ce8687a7256ac45c0292f16688.jpg,train
datasets\train_on_2025_all\images\frame_00111_jpg.rf.cc1aec1f361f0e64c5690bb78b222bcf.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.69c0bc212b9d42a4e7ebf98b492f38e4.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.958fa799d8168c0eb6f65f8ba9aaecd7.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.ae2c9697618e454b657dbc4c8cf9389f.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.c3d2a12078cbb07078d57cc9a654adb5.jpg,train
datasets\train_on_2025_all\images\frame_00112_jpg.rf.cb21932a734bc66a23f757a80e283228.jpg,train
datasets\train_on_2025_all\images\frame_00113_jpg.rf.a330553cbccfd2f76cece1473fb62d35.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.09c9e91658ee1d5b68a8417c40f4de19.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.b2c4f1521f87f1a28e6602516cfc0366.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.bdd0cb0709be506b0d205ca82d9f9f48.jpg,train
datasets\train_on_2025_all\images\frame_00115_jpg.rf.be4b4fa2ca9c26045f79efa5bf130d0c.jpg,train
datasets\train_on_2025_all\images\frame_00116_jpg.rf.12c976732f54a2eacd78ab608f401a74.jpg,train
datasets\train_on_2025_all\images\frame_00116_jpg.rf.fe588a2b52b8ce9b437976e6cd2b3bea.jpg,train
datasets\train_on_2025_all\images\frame_00117_jpg.rf.a6908b88d56333a6782b73e6def61292.jpg,train
datasets\train_on_2025_all\images\frame_00118_jpg.rf.5fc65c6e1e9453835dbf92360317dfe5.jpg,train
datasets\train_on_2025_all\images\frame_00119_jpg.rf.8639e4158518e728eca73c00f72f20c0.jpg,train
datasets\train_on_2025_all\images\frame_00119_jpg.rf.f68c8e97c549c106f0f3a5122b713874.jpg,train
datasets\train_on_2025_all\images\frame_00120_jpg.rf.b131c1641df0fd708e098342545ba707.jpg,train
datasets\train_on_2025_all\images\frame_00120_jpg.rf.f730edffc9751ee0671726be9f6c3195.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.46fe0a6e42a1551d201bf7aa941c2630.jpg,train
datasets\train_on_2025_all\images\frame_00121_jpg.rf.a2d6bcc752865fdb270eda410e01808a.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.21b03a486c55ca7c1b9c915b3e445927.jpg,train
datasets\train_on_2025_all\images\frame_00122_jpg.rf.489a008afb54143c1bfd52e9e91f6c4f.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.310ea230ee743f5bd060bfd144afbcd1.jpg,train
datasets\train_on_2025_all\images\frame_00123_jpg.rf.516f86370658742f880782410029b2c8.jpg,train
datasets\train_on_2025_all\images\frame_00124_jpg.rf.49653cf9c03a53edfbcd68c08d3b3d53.jpg,train
datasets\train_on_2025_all\images\frame_00125_jpg.rf.39a5f1564f9804e59598bc4bdd2a2c05.jpg,train
datasets\train_on_2025_all\images\frame_00125_jpg.rf.76a359491a93abfbe591b3e6ad556163.jpg,train
datasets\train_on_2025_all\images\frame_00126_jpg.rf.360f98d2d40d6b79a6ab8fcb877b1da1.jpg,train
datasets\train_on_2025_all\images\frame_00126_jpg.rf.3a70037005327d7afe871880af6be7ad.jpg,train
datasets\train_on_2025_all\images\frame_00128_jpg.rf.239f1bb0dfd721699ba816a7021dc78f.jpg,train
datasets\train_on_2025_all\images\frame_00129_jpg.rf.7aa167205db888afb3d7b2ef8f915503.jpg,train
datasets\train_on_2025_all\images\frame_00129_jpg.rf.bf4a18c686bb69c1caa498bc9e4cb8e1.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.0fed002f2be40e69b2220b5044319119.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.2beb60324c9055adb7fd98615bf11c91.jpg,train
datasets\train_on_2025_all\images\frame_00130_jpg.rf.ec8fc695df5aa69c43e92708ae7c46d6.jpg,train
datasets\train_on_2025_all\images\frame_00131_jpg.rf.117eecda4e2b6703113b2b0c2ae478c7.jpg,train
datasets\train_on_2025_all\images\frame_00131_jpg.rf.9ca22b77e4f9d84c89dca0b8d5f03ae6.jpg,train
datasets\train_on_2025_all\images\frame_00131_jpg.rf.aeb1943c2a558f4f72e54359817b73e4.jpg,train
datasets\train_on_2025_all\images\frame_00131_jpg.rf.f34bb6adf1da6e63a5059e47239b1239.jpg,train
datasets\train_on_2025_all\images\frame_00132_jpg.rf.7027d5a04269c082f0fc7e6d0b321376.jpg,train
datasets\train_on_2025_all\images\frame_00133_jpg.rf.23652e3487ffe53c6e00b3c0c3476a65.jpg,train
datasets\train_on_2025_all\images\frame_00133_jpg.rf.5d9370d1d50fb212b934a6f9b5615133.jpg,train
datasets\train_on_2025_all\images\frame_00134_jpg.rf.c4ba0d4d2985c40fcf7e4579b581489a.jpg,train
datasets\train_on_2025_all\images\frame_00135_jpg.rf.e43132b67313829d52015e653a4484ea.jpg,train
datasets\train_on_2025_all\images\frame_00136_jpg.rf.8aace151a0a471330d6ef3caf29b9c8d.jpg,train
datasets\train_on_2025_all\images\frame_00137_jpg.rf.7ccf7986a473ebcac00a328eca25aae5.jpg,train
datasets\train_on_2025_all\images\frame_00137_jpg.rf.c2f1f6abd932bd949902a45e5f4f89a3.jpg,train
datasets\train_on_2025_all\images\frame_00138_jpg.rf.1a5d07dca51b5a2b3695c2904ad9f592.jpg,train
datasets\train_on_2025_all\images\frame_00138_jpg.rf.9bc9f694797110d57a14cc35d9402f19.jpg,train
datasets\train_on_2025_all\images\frame_00138_jpg.rf.c64346564425b0dc6cc6a369598b97c3.jpg,train
datasets\train_on_2025_all\images\frame_00138_jpg.rf.df1dc8b2093db768918f09d7b2682aea.jpg,train
datasets\train_on_2025_all\images\frame_00140_jpg.rf.769ecf0fdf3e74241c810e18f6adcdef.jpg,train
datasets\train_on_2025_all\images\frame_00140_jpg.rf.f1a8a00ca8f8cb883b55b871c7ea8d93.jpg,train
datasets\train_on_2025_all\images\frame_00142_jpg.rf.952f224b926303ed5e8d92dd3d6bde2a.jpg,train
datasets\train_on_2025_all\images\frame_00142_jpg.rf.e0658a143f51a703580a215dbadb5860.jpg,train
datasets\train_on_2025_all\images\frame_00143_jpg.rf.bb8c1ab3dd97c075079159c0eef48a40.jpg,train
datasets\train_on_2025_all\images\frame_00143_jpg.rf.f161271f9ed71a83c92b87f630b1e3eb.jpg,train
datasets\train_on_2025_all\images\frame_00144_jpg.rf.280199e5556f83dc6d5a536a6f0ed0f8.jpg,train
datasets\train_on_2025_all\images\frame_00148_jpg.rf.09db0dbc65b8cb06b3d67f8b2896c814.jpg,train
datasets\train_on_2025_all\images\frame_00148_jpg.rf.f07c1d6e969fbc2600579f50c395ce27.jpg,train
datasets\train_on_2025_all\images\frame_00149_jpg.rf.737b2c9711d547becfb3a70b1ae5dd00.jpg,train
datasets\train_on_2025_all\images\frame_00151_jpg.rf.e202f0ec9e9321ab05df1decc671e4ad.jpg,train
datasets\train_on_2025_all\images\frame_00152_jpg.rf.49c9cfbcd16b7e26a5aefce5be305864.jpg,train
datasets\train_on_2025_all\images\frame_00154_jpg.rf.6fbaef2ac7e27241841a021bd8d1447f.jpg,train
datasets\train_on_2025_all\images\frame_00155_jpg.rf.028ca122c29adbcbd085723570d97117.jpg,train
datasets\train_on_2025_all\images\frame_00156_jpg.rf.2e741fa4e134d26744aed0024cf71ace.jpg,train
datasets\train_on_2025_all\images\frame_00157_jpg.rf.9d8a6104bd80c586f84fec0e02440a5f.jpg,train
datasets\train_on_2025_all\images\frame_00157_jpg.rf.c1c6827fe70694ad8ea56921a0660ea6.jpg,train
datasets\train_on_2025_all\images\frame_00157_jpg.rf.c7256eec1ee381992e1c81cf75d90305.jpg,train
datasets\train_on_2025_all\images\frame_00158_jpg.rf.ff544a574f8d1ca870d04abc14763614.jpg,train
datasets\train_on_2025_all\images\frame_00159_jpg.rf.f72a8d0e9c2464caad6df4d07d426369.jpg,train
datasets\train_on_2025_all\images\frame_00160_jpg.rf.6809c74a981c793b351a37f90150b1d4.jpg,train
datasets\train_on_2025_all\images\frame_00161_jpg.rf.1ea14aae7ae33b1bc55cab622caea615.jpg,train
datasets\train_on_2025_all\images\frame_00161_jpg.rf.acc3bac0423e9f9d7d1a94b48847f560.jpg,train
datasets\train_on_2025_all\images\frame_00162_jpg.rf.a0b8fc0b959c1be41342a34599accc46.jpg,train
datasets\train_on_2025_all\images\frame_00162_jpg.rf.f2c1fdcb2c994540d846f8fa38861b5b.jpg,train
datasets\train_on_2025_all\images\frame_00163_jpg.rf.0ca92e1d4d6c4792c94fb3e3f9d6d972.jpg,train
datasets\train_on_2025_all\images\frame_00167_jpg.rf.759da5276b5c83708f24835339cf9e61.jpg,train
datasets\train_on_2025_all\images\frame_00167_jpg.rf.98a72e6b4406608988eae3d4fe579554.jpg,train
datasets\train_on_2025_all\images\frame_00168_jpg.rf.90a8219f9314f6a0b33441bb3c9cccd2.jpg,train
datasets\train_on_2025_all\images\frame_00171_jpg.rf.7bdcaefd847a8e8f2795495b1d9508e0.jpg,train
datasets\train_on_2025_all\images\frame_00171_jpg.rf.8fbf046de504225c41d3b0e115020df0.jpg,train
datasets\train_on_2025_all\images\frame_00171_jpg.rf.94b60fed4d55736df323e12d980620ac.jpg,train
datasets\train_on_2025_all\images\frame_00173_jpg.rf.ff6dfc302737530be6c07d0e292683e4.jpg,train
datasets\train_on_2025_all\images\frame_00174_jpg.rf.79559def5011b4349a120c014641f0dc.jpg,train
datasets\train_on_2025_all\images\frame_00174_jpg.rf.7c891ea14948b6be405313c80acba661.jpg,train
datasets\train_on_2025_all\images\frame_00175_jpg.rf.9095ec589aea6d6c5776f11f2f3ad010.jpg,train
datasets\train_on_2025_all\images\frame_00176_jpg.rf.6562206316e2ed298a61e8fb74670236.jpg,train
datasets\train_on_2025_all\images\frame_00178_jpg.rf.c5f08b2e6e175a9354129b147032e398.jpg,train
datasets\train_on_2025_all\images\frame_00179_jpg.rf.b2d11961150acea61d778a59535d052e.jpg,train
datasets\train_on_2025_all\images\frame_00182_jpg.rf.8a45aec1004c436b78d061a349eb879d.jpg,train
datasets\train_on_2025_all\images\frame_00182_jpg.rf.e32d65a50212ecf3adb08fca04204c77.jpg,train
datasets\train_on_2025_all\images\frame_00187_jpg.rf.d7ef14f7deec82a454ed57d84fa26b91.jpg,train
datasets\train_on_2025_all\images\frame_00188_jpg.rf.147620c1e0c10868f42b5ebce8e85ff3.jpg,train
datasets\train_on_2025_all\images\frame_00188_jpg.rf.d0d20aba2bb642f96cdb718172b9bca4.jpg,train
datasets\train_on_2025_all\images\frame_00189_jpg.rf.cc64ffdea48239c8c51dbc6dd6521b4c.jpg,train
datasets\train_on_2025_all\images\frame_00200_jpg.rf.3306beb64c7f86100c5b2509b7ee5734.jpg,train
datasets\train_on_2025_all\images\frame_00200_jpg.rf.7ab93933120dbaef72c7a5c8c269f9e9.jpg,train
datasets\train_on_2025_all\images\frame_00216_jpg.rf.29e85c8a6739eb8e3c097d056242f6e1.jpg,train
datasets\train_on_2025_all\images\frame_00218_jpg.rf.03c9bc09df7d6dabb8405d1bba24f43a.jpg,train
datasets\train_on_2025_all\images\frame_00220_jpg.rf.c19d99cbbb21b2e2beea768d4a38f8b0.jpg,train
datasets\train_on_2025_all\images\frame_00222_jpg.rf.0070bd6d392dfda7117fd4ed04fd7990.jpg,train
datasets\train_on_2025_all\images\frame_00222_jpg.rf.81a0ddf09603136387fe32da4d508fee.jpg,train
datasets\train_on_2025_all\images\frame_00226_jpg.rf.218d96c1f72b455434ee473bba1672c2.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0026_jpg.rf.216d9c6309a2559b8a00c31de0273d0c.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0026_jpg.rf.72686199d71f048028cc2b58bac6d3fe.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0034_jpg.rf.b199566f7a68c7b1220f0a4d15267da1.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0034_jpg.rf.ebb32df3d1a98c87b4f45c11c2ab3fbe.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0036_jpg.rf.42895edccd77df9923e4c17e5a62bdf0.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0036_jpg.rf.4c139aec080705f321ecbe015224814b.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0040_jpg.rf.b53ac30df8e666b382ca82a0bb4b2b9f.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0045_jpg.rf.c8d739d56ac4a183c4486d25701b5e9c.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0048_jpg.rf.2a89c3cf9bc3161369d8248490b31ceb.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0051_jpg.rf.8540b420dd448a9fc879d352d1d93da7.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0051_jpg.rf.b65fa5bea1d4ae9e374f95dacf7ca111.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0052_jpg.rf.c93919d5c669827ba932d3fa47250758.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0056_jpg.rf.38b49449b4aef7ebe98ac241672699eb.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0056_jpg.rf.591700068f32ac64bd854ea0e00d5f22.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0057_jpg.rf.45b9f0af7a9bcb2ae19121dbb6dfe0a0.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0060_jpg.rf.e1b1f76eeffe76e75f931c542a69d27a.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0064_jpg.rf.23934c626427d18bf199d97b6422a3fb.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0069_jpg.rf.7aaeb445f52829dbb063f3eb529cfd1c.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0069_jpg.rf.e48f0c58f4c3e78b4f3434ed7a2884a6.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0070_jpg.rf.ad84c6491f8ee7e8fbcc798b24d38106.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0070_jpg.rf.fd697953a47cca75dae6a29794803341.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0072_jpg.rf.03bb667b6766896dbc8ee38fc8495027.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0076_jpg.rf.b12e872043dbee38d0d3ffbb857f26ab.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0080_jpg.rf.342316ff88aa197070dff537ec348494.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0081_jpg.rf.9b98d08dde4699fd8d180e901d327028.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0081_jpg.rf.c32c93623b48e02727de62f25239c351.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0087_jpg.rf.8a8b85bddca5b951f23f333887a14e04.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0089_jpg.rf.5dbb78ccf95f85012aae87561f6925d1.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0089_jpg.rf.da8a3c41d279007c2d64a7a6cd058837.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0101_jpg.rf.d81ccc877e2b480ba181242e338f3ee9.jpg,train
datasets\train_on_2025_all\images\GX010664_MP4-0101_jpg.rf.fbbddac3cf611ccd749e86361bdff021.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0021_jpg.rf.e5806e4bf7b94c36725374d9ecdb7645.jpg,train
datasets\train_on_2025_all\images\GX010665_MP4-0021_jpg.rf.ed4fda92ba0f117676c2622240fd5566.jpg,train
